protein2	protein1	combined_score	GENENAME1	logFC1	P.Value1	adj.P.Val1	Direction1	GENENAME2	logFC2	P.Value2	adj.P.Val2	Direction2
ENSECAP00000002593	ENSECAP00000003385	618	YWHAQ	-0.910134824026915	0.0365611884395863	0.372233201987284	down	MAPT	-2.0144807269559	0.000444284144491171	0.121172785572845	down
ENSECAP00000002593	ENSECAP00000026083	831	YWHAZ	-0.734730931497536	0.0138964686056462	0.326380491117223	down	MAPT	-2.0144807269559	0.000444284144491171	0.121172785572845	down
ENSECAP00000003073	ENSECAP00000021693	799	SRL	-0.934698489601519	0.0195106565958539	0.331770500837888	down	HSPB3	0.573380453523944	0.0301738629644885	0.370104733502275	up
ENSECAP00000003385	ENSECAP00000002593	618	MAPT	-2.0144807269559	0.000444284144491171	0.121172785572845	down	YWHAQ	-0.910134824026915	0.0365611884395863	0.372233201987284	down
ENSECAP00000003385	ENSECAP00000026083	983	YWHAZ	-0.734730931497536	0.0138964686056462	0.326380491117223	down	YWHAQ	-0.910134824026915	0.0365611884395863	0.372233201987284	down
ENSECAP00000004767	ENSECAP00000007656	887	RPS3A	-0.879597692075411	0.0482735082772514	0.424174597656209	down	EIF1AX	1.40712748746827	0.00435654556306363	0.241435588824702	up
ENSECAP00000004767	ENSECAP00000009630	680	RPL13	1.22726432186941	0.00406680950039318	0.241435588824702	up	EIF1AX	1.40712748746827	0.00435654556306363	0.241435588824702	up
ENSECAP00000004767	ENSECAP00000010598	970	EIF5	0.728223766249442	0.0334866709961575	0.370104733502275	up	EIF1AX	1.40712748746827	0.00435654556306363	0.241435588824702	up
ENSECAP00000004767	ENSECAP00000021824	932	RPS14	-1.12483507063538	0.0373053407400496	0.373793792982119	down	EIF1AX	1.40712748746827	0.00435654556306363	0.241435588824702	up
ENSECAP00000004767	ENSECAP00000029857	712	SSBP1	-1.53242150899359	0.0143073852676828	0.326380491117223	down	EIF1AX	1.40712748746827	0.00435654556306363	0.241435588824702	up
ENSECAP00000004767	ENSECAP00000031233	618	RAN	-0.617948363675255	0.0171370305516268	0.329266727864389	down	EIF1AX	1.40712748746827	0.00435654556306363	0.241435588824702	up
ENSECAP00000005144	ENSECAP00000002532	997	PSMC1	0.8165624232398	0.0133007832071169	0.326380491117223	up	PSMB4	0.961590084470267	0.00993173348616283	0.313212960917282	up
ENSECAP00000005144	ENSECAP00000012452	994	PSMD11	-0.861372987453958	0.0349680194906865	0.370104733502275	down	PSMB4	0.961590084470267	0.00993173348616283	0.313212960917282	up
ENSECAP00000005144	ENSECAP00000013937	999	PSMB6	2.11391707289926	0.0371361068697658	0.373793792982119	up	PSMB4	0.961590084470267	0.00993173348616283	0.313212960917282	up
ENSECAP00000005144	ENSECAP00000020680	942	USP14	0.740466511593745	0.0181878562522154	0.329266727864389	up	PSMB4	0.961590084470267	0.00993173348616283	0.313212960917282	up
ENSECAP00000006539	ENSECAP00000042060	936	LDHA	0.808749430379947	0.0224146699775169	0.341920079048907	up	ME3	0.64446779141181	0.0301938087545277	0.370104733502275	up
ENSECAP00000006637	ENSECAP00000007576	734	NT5E	-1.38015333422365	0.00289977400919774	0.220553399640745	down	ADA	1.36416536547871	0.000868070445334947	0.147917840144625	up
ENSECAP00000007132	ENSECAP00000011648	615	VCL	0.601904364187279	0.0482924559296753	0.424174597656209	up	ACTR2	0.877319088624162	0.00985369636232713	0.313212960917282	up
ENSECAP00000007576	ENSECAP00000006637	734	ADA	1.36416536547871	0.000868070445334947	0.147917840144625	up	NT5E	-1.38015333422365	0.00289977400919774	0.220553399640745	down
ENSECAP00000007656	ENSECAP00000004767	887	EIF1AX	1.40712748746827	0.00435654556306363	0.241435588824702	up	RPS3A	-0.879597692075411	0.0482735082772514	0.424174597656209	down
ENSECAP00000007656	ENSECAP00000009630	969	RPL13	1.22726432186941	0.00406680950039318	0.241435588824702	up	RPS3A	-0.879597692075411	0.0482735082772514	0.424174597656209	down
ENSECAP00000007656	ENSECAP00000010598	889	EIF5	0.728223766249442	0.0334866709961575	0.370104733502275	up	RPS3A	-0.879597692075411	0.0482735082772514	0.424174597656209	down
ENSECAP00000007656	ENSECAP00000021824	968	RPS14	-1.12483507063538	0.0373053407400496	0.373793792982119	down	RPS3A	-0.879597692075411	0.0482735082772514	0.424174597656209	down
ENSECAP00000008546	ENSECAP00000010449	677	AMDHD2	-0.907029010138181	0.011927565398764	0.326380491117223	down	ACY1	-1.53321228012481	0.0488801353834301	0.424174597656209	down
ENSECAP00000008574	ENSECAP00000040622	620	UROD	0.91482855979508	0.0076676343642665	0.279675806968018	up	SNTA1	0.745414490230029	0.0328845947297953	0.370104733502275	up
ENSECAP00000008852	ENSECAP00000018459	933	SLC25A4	-1.28120049469118	0.0260654927045525	0.341920079048907	down	PPID	-1.11140865139232	0.00731925161043727	0.279675806968018	down
ENSECAP00000008852	ENSECAP00000053165	921	VDAC3	-0.958285844525088	0.0320606680743114	0.370104733502275	down	PPID	-1.11140865139232	0.00731925161043727	0.279675806968018	down
ENSECAP00000008893	ENSECAP00000016512	824	PCCA	-0.746164614383945	0.0338503812551692	0.370104733502275	down	ALDH7A1	-0.509192812017481	0.0202279211169543	0.331770500837888	down
ENSECAP00000008893	ENSECAP00000031853	925	AKR1B1	-0.781453977241419	0.00959101208259022	0.313212960917282	down	ALDH7A1	-0.509192812017481	0.0202279211169543	0.331770500837888	down
ENSECAP00000008893	ENSECAP00000033823	921	HIBADH	-0.5200219515495	0.0394306028464416	0.386818903903951	down	ALDH7A1	-0.509192812017481	0.0202279211169543	0.331770500837888	down
ENSECAP00000009456	ENSECAP00000011207	851	TXN	-0.58768400698499	0.0327945214461568	0.370104733502275	down	PRDX2	0.615207137226701	0.0125990434400998	0.326380491117223	up
ENSECAP00000009630	ENSECAP00000004767	680	EIF1AX	1.40712748746827	0.00435654556306363	0.241435588824702	up	RPL13	1.22726432186941	0.00406680950039318	0.241435588824702	up
ENSECAP00000009630	ENSECAP00000007656	969	RPS3A	-0.879597692075411	0.0482735082772514	0.424174597656209	down	RPL13	1.22726432186941	0.00406680950039318	0.241435588824702	up
ENSECAP00000009630	ENSECAP00000021824	954	RPS14	-1.12483507063538	0.0373053407400496	0.373793792982119	down	RPL13	1.22726432186941	0.00406680950039318	0.241435588824702	up
ENSECAP00000010228	ENSECAP00000017959	706	HSPB1	1.10530261311413	0.00470478648594902	0.241435588824702	up	CRYAB	0.762302585167539	0.0185756060444804	0.329266727864389	up
ENSECAP00000010449	ENSECAP00000008546	677	ACY1	-1.53321228012481	0.0488801353834301	0.424174597656209	down	AMDHD2	-0.907029010138181	0.011927565398764	0.326380491117223	down
ENSECAP00000010449	ENSECAP00000024836	752	PGM2	-1.1114683953559	0.00188627637328032	0.203246279220954	down	AMDHD2	-0.907029010138181	0.011927565398764	0.326380491117223	down
ENSECAP00000010449	ENSECAP00000028595	616	PFKP	1.00488884244978	0.0011066475425715	0.158988363616105	up	AMDHD2	-0.907029010138181	0.011927565398764	0.326380491117223	down
ENSECAP00000010449	ENSECAP00000031980	788	NANS	-1.86068011666919	0.0123649475402178	0.326380491117223	down	AMDHD2	-0.907029010138181	0.011927565398764	0.326380491117223	down
ENSECAP00000010598	ENSECAP00000004767	970	EIF1AX	1.40712748746827	0.00435654556306363	0.241435588824702	up	EIF5	0.728223766249442	0.0334866709961575	0.370104733502275	up
ENSECAP00000010598	ENSECAP00000007656	889	RPS3A	-0.879597692075411	0.0482735082772514	0.424174597656209	down	EIF5	0.728223766249442	0.0334866709961575	0.370104733502275	up
ENSECAP00000010598	ENSECAP00000021824	839	RPS14	-1.12483507063538	0.0373053407400496	0.373793792982119	down	EIF5	0.728223766249442	0.0334866709961575	0.370104733502275	up
ENSECAP00000011207	ENSECAP00000009456	851	PRDX2	0.615207137226701	0.0125990434400998	0.326380491117223	up	TXN	-0.58768400698499	0.0327945214461568	0.370104733502275	down
ENSECAP00000011207	ENSECAP00000042168	692	SOD3	-1.00924848780668	0.00778366030047256	0.279675806968018	down	TXN	-0.58768400698499	0.0327945214461568	0.370104733502275	down
ENSECAP00000011220	ENSECAP00000013513	747	NDUFA12	-1.64655857127773	0.0258061808657128	0.341920079048907	down	APOO	1.47727534503367	0.0324827056976452	0.370104733502275	up
ENSECAP00000011648	ENSECAP00000007132	615	ACTR2	0.877319088624162	0.00985369636232713	0.313212960917282	up	VCL	0.601904364187279	0.0482924559296753	0.424174597656209	up
ENSECAP00000012275	ENSECAP00000050089	606	PLEC	0.757292014610217	0.0188029673882269	0.329266727864389	up	PPL	-0.872883557199836	0.0185280499004349	0.329266727864389	down
ENSECAP00000012292	ENSECAP00000014144	606	OLA1	-0.943435104747364	0.0487019452162703	0.424174597656209	down	TACO1	-1.3889360764013	0.0169399198308991	0.329266727864389	down
ENSECAP00000012407	ENSECAP00000000426	688	COX7A2L	1.42109200154269	0.031447751182565	0.370104733502275	up	PMPCB	-1.46222052749102	0.00598384211210259	0.279076041156857	down
ENSECAP00000012407	ENSECAP00000013513	864	NDUFA12	-1.64655857127773	0.0258061808657128	0.341920079048907	down	PMPCB	-1.46222052749102	0.00598384211210259	0.279076041156857	down
ENSECAP00000012407	ENSECAP00000015770	746	YJEFN3	0.99204758259043	0.0349362773205321	0.370104733502275	up	PMPCB	-1.46222052749102	0.00598384211210259	0.279076041156857	down
ENSECAP00000012407	ENSECAP00000016512	702	PCCA	-0.746164614383945	0.0338503812551692	0.370104733502275	down	PMPCB	-1.46222052749102	0.00598384211210259	0.279076041156857	down
ENSECAP00000012407	ENSECAP00000018120	705	NDUFB3	-1.21756422281026	0.0437055900272091	0.403652342179867	down	PMPCB	-1.46222052749102	0.00598384211210259	0.279076041156857	down
ENSECAP00000012452	ENSECAP00000002532	999	PSMC1	0.8165624232398	0.0133007832071169	0.326380491117223	up	PSMD11	-0.861372987453958	0.0349680194906865	0.370104733502275	down
ENSECAP00000012452	ENSECAP00000005144	994	PSMB4	0.961590084470267	0.00993173348616283	0.313212960917282	up	PSMD11	-0.861372987453958	0.0349680194906865	0.370104733502275	down
ENSECAP00000012452	ENSECAP00000013937	970	PSMB6	2.11391707289926	0.0371361068697658	0.373793792982119	up	PSMD11	-0.861372987453958	0.0349680194906865	0.370104733502275	down
ENSECAP00000012452	ENSECAP00000020680	994	USP14	0.740466511593745	0.0181878562522154	0.329266727864389	up	PSMD11	-0.861372987453958	0.0349680194906865	0.370104733502275	down
ENSECAP00000013513	ENSECAP00000011220	747	APOO	1.47727534503367	0.0324827056976452	0.370104733502275	up	NDUFA12	-1.64655857127773	0.0258061808657128	0.341920079048907	down
ENSECAP00000013513	ENSECAP00000012407	864	PMPCB	-1.46222052749102	0.00598384211210259	0.279076041156857	down	NDUFA12	-1.64655857127773	0.0258061808657128	0.341920079048907	down
ENSECAP00000013513	ENSECAP00000015240	644	FDX1	1.00127507810468	0.0420271389300407	0.394861995461943	up	NDUFA12	-1.64655857127773	0.0258061808657128	0.341920079048907	down
ENSECAP00000013513	ENSECAP00000015770	990	YJEFN3	0.99204758259043	0.0349362773205321	0.370104733502275	up	NDUFA12	-1.64655857127773	0.0258061808657128	0.341920079048907	down
ENSECAP00000013513	ENSECAP00000016105	831	ATP5PB	-1.02453628925209	0.0354979366547519	0.370151871730598	down	NDUFA12	-1.64655857127773	0.0258061808657128	0.341920079048907	down
ENSECAP00000013513	ENSECAP00000018120	999	NDUFB3	-1.21756422281026	0.0437055900272091	0.403652342179867	down	NDUFA12	-1.64655857127773	0.0258061808657128	0.341920079048907	down
ENSECAP00000013513	ENSECAP00000051440	871	ATP5MF	-1.11139145944055	0.0255075836612931	0.341920079048907	down	NDUFA12	-1.64655857127773	0.0258061808657128	0.341920079048907	down
ENSECAP00000013873	ENSECAP00000054504	900	ADSS1	-1.0221145280239	0.0175999593003232	0.329266727864389	down	NUDT16	-1.03280668587389	0.0475968393556683	0.424174597656209	down
ENSECAP00000013937	ENSECAP00000002532	980	PSMC1	0.8165624232398	0.0133007832071169	0.326380491117223	up	PSMB6	2.11391707289926	0.0371361068697658	0.373793792982119	up
ENSECAP00000013937	ENSECAP00000005144	999	PSMB4	0.961590084470267	0.00993173348616283	0.313212960917282	up	PSMB6	2.11391707289926	0.0371361068697658	0.373793792982119	up
ENSECAP00000013937	ENSECAP00000012452	970	PSMD11	-0.861372987453958	0.0349680194906865	0.370104733502275	down	PSMB6	2.11391707289926	0.0371361068697658	0.373793792982119	up
ENSECAP00000013937	ENSECAP00000020680	938	USP14	0.740466511593745	0.0181878562522154	0.329266727864389	up	PSMB6	2.11391707289926	0.0371361068697658	0.373793792982119	up
ENSECAP00000014144	ENSECAP00000012292	606	TACO1	-1.3889360764013	0.0169399198308991	0.329266727864389	down	OLA1	-0.943435104747364	0.0487019452162703	0.424174597656209	down
ENSECAP00000015240	ENSECAP00000013513	644	NDUFA12	-1.64655857127773	0.0258061808657128	0.341920079048907	down	FDX1	1.00127507810468	0.0420271389300407	0.394861995461943	up
ENSECAP00000015770	ENSECAP00000012407	746	PMPCB	-1.46222052749102	0.00598384211210259	0.279076041156857	down	YJEFN3	0.99204758259043	0.0349362773205321	0.370104733502275	up
ENSECAP00000015770	ENSECAP00000013513	990	NDUFA12	-1.64655857127773	0.0258061808657128	0.341920079048907	down	YJEFN3	0.99204758259043	0.0349362773205321	0.370104733502275	up
ENSECAP00000015770	ENSECAP00000018120	993	NDUFB3	-1.21756422281026	0.0437055900272091	0.403652342179867	down	YJEFN3	0.99204758259043	0.0349362773205321	0.370104733502275	up
ENSECAP00000016105	ENSECAP00000013513	831	NDUFA12	-1.64655857127773	0.0258061808657128	0.341920079048907	down	ATP5PB	-1.02453628925209	0.0354979366547519	0.370151871730598	down
ENSECAP00000016105	ENSECAP00000018120	824	NDUFB3	-1.21756422281026	0.0437055900272091	0.403652342179867	down	ATP5PB	-1.02453628925209	0.0354979366547519	0.370151871730598	down
ENSECAP00000016105	ENSECAP00000038257	702	PPA1	0.504291866740211	0.0421430435991865	0.394861995461943	up	ATP5PB	-1.02453628925209	0.0354979366547519	0.370151871730598	down
ENSECAP00000016105	ENSECAP00000051440	999	ATP5MF	-1.11139145944055	0.0255075836612931	0.341920079048907	down	ATP5PB	-1.02453628925209	0.0354979366547519	0.370151871730598	down
ENSECAP00000016512	ENSECAP00000008893	824	ALDH7A1	-0.509192812017481	0.0202279211169543	0.331770500837888	down	PCCA	-0.746164614383945	0.0338503812551692	0.370104733502275	down
ENSECAP00000016512	ENSECAP00000012407	702	PMPCB	-1.46222052749102	0.00598384211210259	0.279076041156857	down	PCCA	-0.746164614383945	0.0338503812551692	0.370104733502275	down
ENSECAP00000016512	ENSECAP00000033823	879	HIBADH	-0.5200219515495	0.0394306028464416	0.386818903903951	down	PCCA	-0.746164614383945	0.0338503812551692	0.370104733502275	down
ENSECAP00000017019	ENSECAP00000021407	682	PRKCSH	0.621908564140153	0.0143334050334664	0.326380491117223	up	ISYNA1	1.51950190613521	0.0134719770853893	0.326380491117223	up
ENSECAP00000017959	ENSECAP00000010228	706	CRYAB	0.762302585167539	0.0185756060444804	0.329266727864389	up	HSPB1	1.10530261311413	0.00470478648594902	0.241435588824702	up
ENSECAP00000018120	ENSECAP00000000426	629	COX7A2L	1.42109200154269	0.031447751182565	0.370104733502275	up	NDUFB3	-1.21756422281026	0.0437055900272091	0.403652342179867	down
ENSECAP00000018120	ENSECAP00000012407	705	PMPCB	-1.46222052749102	0.00598384211210259	0.279076041156857	down	NDUFB3	-1.21756422281026	0.0437055900272091	0.403652342179867	down
ENSECAP00000018120	ENSECAP00000013513	999	NDUFA12	-1.64655857127773	0.0258061808657128	0.341920079048907	down	NDUFB3	-1.21756422281026	0.0437055900272091	0.403652342179867	down
ENSECAP00000018120	ENSECAP00000015770	993	YJEFN3	0.99204758259043	0.0349362773205321	0.370104733502275	up	NDUFB3	-1.21756422281026	0.0437055900272091	0.403652342179867	down
ENSECAP00000018120	ENSECAP00000016105	824	ATP5PB	-1.02453628925209	0.0354979366547519	0.370151871730598	down	NDUFB3	-1.21756422281026	0.0437055900272091	0.403652342179867	down
ENSECAP00000018120	ENSECAP00000051440	909	ATP5MF	-1.11139145944055	0.0255075836612931	0.341920079048907	down	NDUFB3	-1.21756422281026	0.0437055900272091	0.403652342179867	down
ENSECAP00000018459	ENSECAP00000008852	933	PPID	-1.11140865139232	0.00731925161043727	0.279675806968018	down	SLC25A4	-1.28120049469118	0.0260654927045525	0.341920079048907	down
ENSECAP00000018459	ENSECAP00000053165	953	VDAC3	-0.958285844525088	0.0320606680743114	0.370104733502275	down	SLC25A4	-1.28120049469118	0.0260654927045525	0.341920079048907	down
ENSECAP00000020224	ENSECAP00000042168	950	SOD3	-1.00924848780668	0.00778366030047256	0.279675806968018	down	CCS	1.18860002158677	0.00239136292233512	0.209527678686275	up
ENSECAP00000020680	ENSECAP00000002532	994	PSMC1	0.8165624232398	0.0133007832071169	0.326380491117223	up	USP14	0.740466511593745	0.0181878562522154	0.329266727864389	up
ENSECAP00000020680	ENSECAP00000005144	942	PSMB4	0.961590084470267	0.00993173348616283	0.313212960917282	up	USP14	0.740466511593745	0.0181878562522154	0.329266727864389	up
ENSECAP00000020680	ENSECAP00000012452	994	PSMD11	-0.861372987453958	0.0349680194906865	0.370104733502275	down	USP14	0.740466511593745	0.0181878562522154	0.329266727864389	up
ENSECAP00000020680	ENSECAP00000013937	938	PSMB6	2.11391707289926	0.0371361068697658	0.373793792982119	up	USP14	0.740466511593745	0.0181878562522154	0.329266727864389	up
ENSECAP00000020960	ENSECAP00000001546	991	TST	-0.748673257931388	0.00875946060300943	0.298052172623452	down	SUOX	-0.925732727976285	0.00782527152444174	0.279675806968018	down
ENSECAP00000020960	ENSECAP00000022665	735	DHRS11	-0.748784693746343	0.0188443448275056	0.329266727864389	down	SUOX	-0.925732727976285	0.00782527152444174	0.279675806968018	down
ENSECAP00000020960	ENSECAP00000037158	988	MPST	1.07592809439669	0.0210532913782737	0.336072910519851	up	SUOX	-0.925732727976285	0.00782527152444174	0.279675806968018	down
ENSECAP00000020960	ENSECAP00000051128	694	CYB5A	1.15119125052818	0.014290265196017	0.326380491117223	up	SUOX	-0.925732727976285	0.00782527152444174	0.279675806968018	down
ENSECAP00000021407	ENSECAP00000017019	682	ISYNA1	1.51950190613521	0.0134719770853893	0.326380491117223	up	PRKCSH	0.621908564140153	0.0143334050334664	0.326380491117223	up
ENSECAP00000021693	ENSECAP00000003073	799	HSPB3	0.573380453523944	0.0301738629644885	0.370104733502275	up	SRL	-0.934698489601519	0.0195106565958539	0.331770500837888	down
ENSECAP00000021824	ENSECAP00000004767	932	EIF1AX	1.40712748746827	0.00435654556306363	0.241435588824702	up	RPS14	-1.12483507063538	0.0373053407400496	0.373793792982119	down
ENSECAP00000021824	ENSECAP00000007656	968	RPS3A	-0.879597692075411	0.0482735082772514	0.424174597656209	down	RPS14	-1.12483507063538	0.0373053407400496	0.373793792982119	down
ENSECAP00000021824	ENSECAP00000009630	954	RPL13	1.22726432186941	0.00406680950039318	0.241435588824702	up	RPS14	-1.12483507063538	0.0373053407400496	0.373793792982119	down
ENSECAP00000021824	ENSECAP00000010598	839	EIF5	0.728223766249442	0.0334866709961575	0.370104733502275	up	RPS14	-1.12483507063538	0.0373053407400496	0.373793792982119	down
ENSECAP00000022665	ENSECAP00000020960	735	SUOX	-0.925732727976285	0.00782527152444174	0.279675806968018	down	DHRS11	-0.748784693746343	0.0188443448275056	0.329266727864389	down
ENSECAP00000024836	ENSECAP00000010449	752	AMDHD2	-0.907029010138181	0.011927565398764	0.326380491117223	down	PGM2	-1.1114683953559	0.00188627637328032	0.203246279220954	down
ENSECAP00000024836	ENSECAP00000046422	972	DERA	1.14016355215514	0.0169861137385458	0.329266727864389	up	PGM2	-1.1114683953559	0.00188627637328032	0.203246279220954	down
ENSECAP00000026083	ENSECAP00000002593	831	MAPT	-2.0144807269559	0.000444284144491171	0.121172785572845	down	YWHAZ	-0.734730931497536	0.0138964686056462	0.326380491117223	down
ENSECAP00000026083	ENSECAP00000003385	983	YWHAQ	-0.910134824026915	0.0365611884395863	0.372233201987284	down	YWHAZ	-0.734730931497536	0.0138964686056462	0.326380491117223	down
ENSECAP00000028589	ENSECAP00000052052	632	IDH2	-0.592902464840687	0.0467107665555702	0.422356791303162	down	PDHX	0.587404504722436	0.0345634758713812	0.370104733502275	up
ENSECAP00000028595	ENSECAP00000010449	616	AMDHD2	-0.907029010138181	0.011927565398764	0.326380491117223	down	PFKP	1.00488884244978	0.0011066475425715	0.158988363616105	up
ENSECAP00000028595	ENSECAP00000042060	719	LDHA	0.808749430379947	0.0224146699775169	0.341920079048907	up	PFKP	1.00488884244978	0.0011066475425715	0.158988363616105	up
ENSECAP00000029857	ENSECAP00000004767	712	EIF1AX	1.40712748746827	0.00435654556306363	0.241435588824702	up	SSBP1	-1.53242150899359	0.0143073852676828	0.326380491117223	down
ENSECAP00000031233	ENSECAP00000004767	618	EIF1AX	1.40712748746827	0.00435654556306363	0.241435588824702	up	RAN	-0.617948363675255	0.0171370305516268	0.329266727864389	down
ENSECAP00000031853	ENSECAP00000008893	925	ALDH7A1	-0.509192812017481	0.0202279211169543	0.331770500837888	down	AKR1B1	-0.781453977241419	0.00959101208259022	0.313212960917282	down
ENSECAP00000031980	ENSECAP00000010449	788	AMDHD2	-0.907029010138181	0.011927565398764	0.326380491117223	down	NANS	-1.86068011666919	0.0123649475402178	0.326380491117223	down
ENSECAP00000031980	ENSECAP00000054504	692	ADSS1	-1.0221145280239	0.0175999593003232	0.329266727864389	down	NANS	-1.86068011666919	0.0123649475402178	0.326380491117223	down
ENSECAP00000033823	ENSECAP00000008893	921	ALDH7A1	-0.509192812017481	0.0202279211169543	0.331770500837888	down	HIBADH	-0.5200219515495	0.0394306028464416	0.386818903903951	down
ENSECAP00000033823	ENSECAP00000016512	879	PCCA	-0.746164614383945	0.0338503812551692	0.370104733502275	down	HIBADH	-0.5200219515495	0.0394306028464416	0.386818903903951	down
ENSECAP00000037158	ENSECAP00000001546	916	TST	-0.748673257931388	0.00875946060300943	0.298052172623452	down	MPST	1.07592809439669	0.0210532913782737	0.336072910519851	up
ENSECAP00000037158	ENSECAP00000020960	988	SUOX	-0.925732727976285	0.00782527152444174	0.279675806968018	down	MPST	1.07592809439669	0.0210532913782737	0.336072910519851	up
ENSECAP00000037158	ENSECAP00000042060	910	LDHA	0.808749430379947	0.0224146699775169	0.341920079048907	up	MPST	1.07592809439669	0.0210532913782737	0.336072910519851	up
ENSECAP00000038257	ENSECAP00000016105	702	ATP5PB	-1.02453628925209	0.0354979366547519	0.370151871730598	down	PPA1	0.504291866740211	0.0421430435991865	0.394861995461943	up
ENSECAP00000038257	ENSECAP00000051440	671	ATP5MF	-1.11139145944055	0.0255075836612931	0.341920079048907	down	PPA1	0.504291866740211	0.0421430435991865	0.394861995461943	up
ENSECAP00000040622	ENSECAP00000008574	620	SNTA1	0.745414490230029	0.0328845947297953	0.370104733502275	up	UROD	0.91482855979508	0.0076676343642665	0.279675806968018	up
ENSECAP00000041874	ENSECAP00000049007	887	KARS1	1.09469005785092	0.0224109409197029	0.341920079048907	up	IARS2	-0.71428528745516	0.00448976023179312	0.241435588824702	down
ENSECAP00000042060	ENSECAP00000001546	910	TST	-0.748673257931388	0.00875946060300943	0.298052172623452	down	LDHA	0.808749430379947	0.0224146699775169	0.341920079048907	up
ENSECAP00000042060	ENSECAP00000006539	936	ME3	0.64446779141181	0.0301938087545277	0.370104733502275	up	LDHA	0.808749430379947	0.0224146699775169	0.341920079048907	up
ENSECAP00000042060	ENSECAP00000028595	719	PFKP	1.00488884244978	0.0011066475425715	0.158988363616105	up	LDHA	0.808749430379947	0.0224146699775169	0.341920079048907	up
ENSECAP00000042060	ENSECAP00000037158	910	MPST	1.07592809439669	0.0210532913782737	0.336072910519851	up	LDHA	0.808749430379947	0.0224146699775169	0.341920079048907	up
ENSECAP00000042060	ENSECAP00000046422	803	DERA	1.14016355215514	0.0169861137385458	0.329266727864389	up	LDHA	0.808749430379947	0.0224146699775169	0.341920079048907	up
ENSECAP00000042060	ENSECAP00000052052	706	IDH2	-0.592902464840687	0.0467107665555702	0.422356791303162	down	LDHA	0.808749430379947	0.0224146699775169	0.341920079048907	up
ENSECAP00000042168	ENSECAP00000011207	692	TXN	-0.58768400698499	0.0327945214461568	0.370104733502275	down	SOD3	-1.00924848780668	0.00778366030047256	0.279675806968018	down
ENSECAP00000042168	ENSECAP00000020224	950	CCS	1.18860002158677	0.00239136292233512	0.209527678686275	up	SOD3	-1.00924848780668	0.00778366030047256	0.279675806968018	down
ENSECAP00000046422	ENSECAP00000001347	812	ADHFE1	-0.853007835987899	0.0446114619416429	0.409096597805278	down	DERA	1.14016355215514	0.0169861137385458	0.329266727864389	up
ENSECAP00000046422	ENSECAP00000024836	972	PGM2	-1.1114683953559	0.00188627637328032	0.203246279220954	down	DERA	1.14016355215514	0.0169861137385458	0.329266727864389	up
ENSECAP00000046422	ENSECAP00000042060	803	LDHA	0.808749430379947	0.0224146699775169	0.341920079048907	up	DERA	1.14016355215514	0.0169861137385458	0.329266727864389	up
ENSECAP00000049007	ENSECAP00000041874	887	IARS2	-0.71428528745516	0.00448976023179312	0.241435588824702	down	KARS1	1.09469005785092	0.0224109409197029	0.341920079048907	up
ENSECAP00000050089	ENSECAP00000012275	606	PPL	-0.872883557199836	0.0185280499004349	0.329266727864389	down	PLEC	0.757292014610217	0.0188029673882269	0.329266727864389	up
ENSECAP00000051128	ENSECAP00000020960	694	SUOX	-0.925732727976285	0.00782527152444174	0.279675806968018	down	CYB5A	1.15119125052818	0.014290265196017	0.326380491117223	up
ENSECAP00000051440	ENSECAP00000013513	871	NDUFA12	-1.64655857127773	0.0258061808657128	0.341920079048907	down	ATP5MF	-1.11139145944055	0.0255075836612931	0.341920079048907	down
