protein2	protein1	combined_score	GENENAME1	logFC1	P.Value1	adj.P.Val1	Direction1	GENENAME2	logFC2	P.Value2	adj.P.Val2	Direction2
ENSECAP00000030153	ENSECAP00000006416	645	MIPEP	-1.61555654759751	0.0398366196679299	0.851138099128814	down	TIMM44	-2.24086309871947	0.0153838937355204	0.838740924454741	down
ENSECAP00000031118	ENSECAP00000017019	749	ISYNA1	-1.273608197073	0.0221283612433114	0.851138099128814	down	BPNT1	-1.85731396207583	0.00142255113981795	0.823301472169641	down
ENSECAP00000031627	ENSECAP00000007841	781	THY1	1.47811889289608	0.0347962254246597	0.851138099128814	up	CD44	1.01770031375555	0.0161054540579801	0.838740924454741	up
ENSECAP00000034158	ENSECAP00000022844	622	EIF3E	-1.8511996974355	0.0164018579854845	0.838740924454741	down	EIF4H	0.7846333633731	0.0377600133808375	0.851138099128814	up
ENSECAP00000035011	ENSECAP00000008458	951	TSFM	-2.07680396161491	0.00848325141866998	0.838740924454741	down	ATP5F1C	-0.625093710912665	0.0158785346958736	0.838740924454741	down
ENSECAP00000035011	ENSECAP00000008698	775	NDUFAB1	-2.38635442942683	0.0118174472654067	0.838740924454741	down	ATP5F1C	-0.625093710912665	0.0158785346958736	0.838740924454741	down
ENSECAP00000035011	ENSECAP00000015770	712	YJEFN3	-0.730253667705597	0.0442957605495626	0.851138099128814	down	ATP5F1C	-0.625093710912665	0.0158785346958736	0.838740924454741	down
ENSECAP00000035011	ENSECAP00000018388	720	RPL3	-1.64113906140668	0.0282792597665551	0.851138099128814	down	ATP5F1C	-0.625093710912665	0.0158785346958736	0.838740924454741	down
ENSECAP00000035011	ENSECAP00000019918	702	NDUFA6	-0.885621759218301	0.0110894770217912	0.838740924454741	down	ATP5F1C	-0.625093710912665	0.0158785346958736	0.838740924454741	down
ENSECAP00000035011	ENSECAP00000047665	675	AK3	-0.57236569642512	0.0427831875568184	0.851138099128814	down	ATP5F1C	-0.625093710912665	0.0158785346958736	0.838740924454741	down
ENSECAP00000035011	ENSECAP00000049007	915	KARS1	-0.984874748253677	0.0121787238882767	0.838740924454741	down	ATP5F1C	-0.625093710912665	0.0158785346958736	0.838740924454741	down
ENSECAP00000039019	ENSECAP00000040866	680	HNRNPDL	3.37133813852734	0.0191405213542936	0.838740924454741	up	SRSF7	0.772603971948918	0.0302285022289254	0.851138099128814	up
ENSECAP00000039019	ENSECAP00000049501	896	PABPN1	1.26022132127719	0.0355523040409061	0.851138099128814	up	SRSF7	0.772603971948918	0.0302285022289254	0.851138099128814	up
ENSECAP00000039019	ENSECAP00000052685	618	DDX39B	-1.74217652915186	0.00454552461029374	0.838740924454741	down	SRSF7	0.772603971948918	0.0302285022289254	0.851138099128814	up
ENSECAP00000040866	ENSECAP00000039019	680	SRSF7	0.772603971948918	0.0302285022289254	0.851138099128814	up	HNRNPDL	3.37133813852734	0.0191405213542936	0.838740924454741	up
ENSECAP00000040896	ENSECAP00000011207	930	TXN	0.434642360335278	0.0429255483238204	0.851138099128814	up	TXNRD2	0.572788027392782	0.02406808312943	0.851138099128814	up
ENSECAP00000040978	ENSECAP00000022808	909	DYNC1H1	-0.434807703411057	0.0321694338939133	0.851138099128814	down	DCTN4	1.47599627103217	0.0384044915631596	0.851138099128814	up
ENSECAP00000042168	ENSECAP00000011207	692	TXN	0.434642360335278	0.0429255483238204	0.851138099128814	up	SOD3	0.590941724914512	0.0456803751990367	0.851138099128814	up
ENSECAP00000043492	ENSECAP00000045577	927	CTTN	-1.99386877397695	0.0312537220128922	0.851138099128814	down	PXN	-1.48091320081923	0.0449148506831795	0.851138099128814	down
ENSECAP00000043581	ENSECAP00000018388	621	RPL3	-1.64113906140668	0.0282792597665551	0.851138099128814	down	EIF3I	-0.450944542270941	0.0270193856229879	0.851138099128814	down
ENSECAP00000043581	ENSECAP00000022844	999	EIF3E	-1.8511996974355	0.0164018579854845	0.838740924454741	down	EIF3I	-0.450944542270941	0.0270193856229879	0.851138099128814	down
ENSECAP00000045577	ENSECAP00000020466	994	DNM2	-0.635888732356923	0.0309444562226628	0.851138099128814	down	CTTN	-1.99386877397695	0.0312537220128922	0.851138099128814	down
ENSECAP00000045577	ENSECAP00000043492	927	PXN	-1.48091320081923	0.0449148506831795	0.851138099128814	down	CTTN	-1.99386877397695	0.0312537220128922	0.851138099128814	down
ENSECAP00000047665	ENSECAP00000035011	675	ATP5F1C	-0.625093710912665	0.0158785346958736	0.838740924454741	down	AK3	-0.57236569642512	0.0427831875568184	0.851138099128814	down
ENSECAP00000049007	ENSECAP00000008458	766	TSFM	-2.07680396161491	0.00848325141866998	0.838740924454741	down	KARS1	-0.984874748253677	0.0121787238882767	0.838740924454741	down
ENSECAP00000049007	ENSECAP00000012043	620	TARS2	-2.95909005737816	0.00741556575753718	0.838740924454741	down	KARS1	-0.984874748253677	0.0121787238882767	0.838740924454741	down
ENSECAP00000049007	ENSECAP00000018388	648	RPL3	-1.64113906140668	0.0282792597665551	0.851138099128814	down	KARS1	-0.984874748253677	0.0121787238882767	0.838740924454741	down
ENSECAP00000049007	ENSECAP00000035011	915	ATP5F1C	-0.625093710912665	0.0158785346958736	0.838740924454741	down	KARS1	-0.984874748253677	0.0121787238882767	0.838740924454741	down
ENSECAP00000049501	ENSECAP00000039019	896	SRSF7	0.772603971948918	0.0302285022289254	0.851138099128814	up	PABPN1	1.26022132127719	0.0355523040409061	0.851138099128814	up
ENSECAP00000049501	ENSECAP00000052685	604	DDX39B	-1.74217652915186	0.00454552461029374	0.838740924454741	down	PABPN1	1.26022132127719	0.0355523040409061	0.851138099128814	up
ENSECAP00000051799	ENSECAP00000008397	649	HSD17B12	-2.42832905009346	0.00262261165215423	0.838740924454741	down	FASN	-1.50554673730414	0.0102062886979295	0.838740924454741	down
ENSECAP00000051799	ENSECAP00000008698	866	NDUFAB1	-2.38635442942683	0.0118174472654067	0.838740924454741	down	FASN	-1.50554673730414	0.0102062886979295	0.838740924454741	down
ENSECAP00000051799	ENSECAP00000027368	601	ACADVL	-0.415857227894163	0.0449367869143995	0.851138099128814	down	FASN	-1.50554673730414	0.0102062886979295	0.838740924454741	down
ENSECAP00000052685	ENSECAP00000039019	618	SRSF7	0.772603971948918	0.0302285022289254	0.851138099128814	up	DDX39B	-1.74217652915186	0.00454552461029374	0.838740924454741	down
ENSECAP00000052685	ENSECAP00000049501	604	PABPN1	1.26022132127719	0.0355523040409061	0.851138099128814	up	DDX39B	-1.74217652915186	0.00454552461029374	0.838740924454741	down
