protein2	protein1	combined_score	GENENAME1	logFC1	P.Value1	adj.P.Val1	Direction1	GENENAME2	logFC2	P.Value2	adj.P.Val2	Direction2
ENSECAP00000041567	ENSECAP00000013340	851	TPI1	0.623569455160045	0.00329762308802388	0.525600470666381	up	PKM	0.332357749045638	0.0414321255641125	0.998942487659274	up
ENSECAP00000041567	ENSECAP00000028595	862	PFKP	1.06649858631505	2.81696661091482e-06	0.00584543967422605	up	PKM	0.332357749045638	0.0414321255641125	0.998942487659274	up
ENSECAP00000041567	ENSECAP00000041499	684	LDHB	0.559903960998398	0.00961847535392667	0.761799792898169	up	PKM	0.332357749045638	0.0414321255641125	0.998942487659274	up
ENSECAP00000041567	ENSECAP00000042060	743	LDHA	0.577756143439805	0.0208066710880288	0.890458137282401	up	PKM	0.332357749045638	0.0414321255641125	0.998942487659274	up
ENSECAP00000042060	ENSECAP00000001546	910	TST	-0.648319039109619	0.00145110472132046	0.305391584532442	down	LDHA	0.577756143439805	0.0208066710880288	0.890458137282401	up
ENSECAP00000042060	ENSECAP00000006539	936	ME3	0.48761632966329	0.0213308230130545	0.890458137282401	up	LDHA	0.577756143439805	0.0208066710880288	0.890458137282401	up
ENSECAP00000042060	ENSECAP00000013340	679	TPI1	0.623569455160045	0.00329762308802388	0.525600470666381	up	LDHA	0.577756143439805	0.0208066710880288	0.890458137282401	up
ENSECAP00000042060	ENSECAP00000028595	719	PFKP	1.06649858631505	2.81696661091482e-06	0.00584543967422605	up	LDHA	0.577756143439805	0.0208066710880288	0.890458137282401	up
ENSECAP00000042060	ENSECAP00000041499	743	LDHB	0.559903960998398	0.00961847535392667	0.761799792898169	up	LDHA	0.577756143439805	0.0208066710880288	0.890458137282401	up
ENSECAP00000042060	ENSECAP00000041567	743	PKM	0.332357749045638	0.0414321255641125	0.998942487659274	up	LDHA	0.577756143439805	0.0208066710880288	0.890458137282401	up
ENSECAP00000042665	ENSECAP00000020709	999	GYG1	0.762994514025342	0.00987213554511666	0.761799792898169	up	GYS1	0.377226722034257	0.0314068438766546	0.969424580992738	up
ENSECAP00000047435	ENSECAP00000003188	644	XIRP1	1.02202524301381	5.05005587406138e-06	0.00584543967422605	up	FLNC	0.905494251653341	0.000510879790881433	0.226724139698506	up
ENSECAP00000047435	ENSECAP00000010228	602	CRYAB	0.634608473216449	0.0059309317726462	0.624095775167088	up	FLNC	0.905494251653341	0.000510879790881433	0.226724139698506	up
ENSECAP00000047435	ENSECAP00000011648	922	VCL	0.531480431347056	0.0158399938923327	0.873085377636911	up	FLNC	0.905494251653341	0.000510879790881433	0.226724139698506	up
ENSECAP00000051752	ENSECAP00000017260	877	COL6A2	0.693298795575682	0.0285323516021741	0.943108216773423	up	COL6A3	0.725578395190432	0.0154401609645738	0.871804210560691	up
