1A	1B	2A	2B	3A	3B	4A	4B	5A	5B	6A	6B	7A	7B	8A	8B	9A	9B	10A	10B	11A	11B	12B	13A	13B	14A	14B	15A	15B	16A	16B	17A	17B	18A	18B	19B	20A	20B	22B	23A	23B	24A	24B	25A	25B	GeneName
17.608707664957	17.4474614281269	17.5615588027568	17.1430047241842	17.7252601000389	17.3723340182302	17.6083794966326	18.0116528826809	17.3371291016823	17.6063042750782	18.4450946975255	18.1982517783303	18.0991431607071	17.98876582743	18.2517183695052	17.974726379582	17.4333974368014	17.5544046995531	17.9927259556837	17.9050273734979	17.6854891129152	18.7549858858023	17.7794175083012	17.8230629247028	17.6166313226059	17.7733175474254	17.9065465671866	17.6543030073316	17.7072550541059	17.998027583498	17.7409030666187	17.8785567810751	17.955938103298	17.6262161257445	17.8734799867381	18.0952229380559	16.8119231093098	17.9075649579844	17.9110880733538	17.6020696712196	18.2173203696372	17.5797415148105	17.9966750114472	18.0157165244677	17.9071901590456	ACAA2
13.0821977755728	12.7930105842681	13.410639690672	11.7105429707328	13.360372680396	12.7875683986691	12.0839760337578	13.1529751594166	12.8665391489619	12.164600178776	13.0249338829659	13.0380546205937	13.0774245965339	12.3340298375658	12.8721962326201	12.8090524138938	13.6666209150995	12.8882174278361	13.0658814525236	12.5614202423301	12.366471654439	13.188593219274	12.6558774700006	12.6360697518151	12.9414886192545	12.8406191469189	13.0796319633425	13.0541843810759	12.9489882714084	13.7796280714142	12.3244057332606	13.0365075698609	12.9984156550704	13.0797957468894	12.4069545257568	13.0986094829865	12.4442273712851	12.551201260203	12.5354348733524	12.5727127518188	12.543927531272	13.2783602924709	12.9967735512687	12.5191267313739	12.6591619548663	ACAD10
13.0647524001002	12.6094081110155	13.2626819613133	12.4335419476217	13.1544161509103	12.4359779159173	13.3479252706599	11.9356883045051	13.1879703236184	12.4856236707963	12.9190019369382	12.5573445419829	13.2346523709877	12.0613467031419	13.3436632178162	12.9428319113653	12.8590598208586	12.8537524504975	13.1098575087989	13.0379141937267	12.4002161409531	12.7978095962049	12.8503020143725	12.1949229869785	12.8401040912962	13.0529951317739	12.754525087842	13.1845202578739	12.9593694611335	13.7623949870296	12.5388571702655	12.7295108031575	12.9812362447211	13.0626104578492	12.9274298919694	12.8552108535379	12.0171987125169	13.1175539577944	12.8606086798674	12.4755216544501	12.6023488957849	13.5100688884771	12.6237730307198	12.7062719536638	12.8161105217921	ACAD8
13.8008381876659	13.0755071494503	13.2777448602028	13.2166888573667	13.6880351326789	12.9396644635286	12.0755648950416	13.6177657387514	13.4985833328964	13.6120323779061	13.4174270974849	13.6475352020297	12.9512511412573	13.1390155517586	13.6140058132177	13.0699191095044	13.6649233905946	13.3770041640422	13.0867443727348	13.0331939671278	13.2011938299806	13.2884218198969	13.614637097077	12.3965265837231	13.2107093101722	13.4050073212407	12.874636643418	13.5516735670896	13.0841378593612	13.3405127104613	12.7908332535172	13.2364460893329	12.8921124366921	13.5276656457795	13.0740527262247	13.3331594713627	13.4827018967706	13.1719163421947	13.0575237997179	13.1200794600824	13.3493955913802	13.4054723832824	13.4054759057734	13.4489909925615	13.7997949644528	ACADL
16.9531755860669	16.5856955295375	16.6775570251923	16.2887193758429	16.664853273483	16.6403325659871	15.8817120624053	16.3529257118287	16.8145585209382	16.5919510541591	16.5385715818642	16.3581450267255	16.9671234772257	16.6631414590361	16.7926448544892	16.6111222168914	16.6303172756812	16.7320082632142	16.1851222781821	16.8627524473238	16.2569219379158	16.5600111073492	16.438619238309	15.8847961842718	16.3338612342763	16.2568760385985	16.5508067037028	16.7090241508905	16.5681635757627	16.8121386288923	16.35058634368	16.6098131855262	16.4922781449554	16.3157284608378	16.4863028682432	16.9807043203712	16.3075541601217	16.9364644952583	16.4554114759452	16.4993749524356	16.7117398662837	16.2846824751174	16.7970973771263	16.3696731170296	16.5883426811823	ACADM
13.9034775899144	14.015913668217	13.8614814288544	13.6258218376265	14.3186145246004	14.4789064390338	13.2812386842014	12.9706162417369	13.9671842209679	14.0613842782679	13.9673851954668	13.556583215041	13.6189077579087	13.7907535394326	14.1104720177219	14.3023565434002	13.8578463826567	13.5838073831564	13.6298600915618	14.1855287105627	14.0742109671646	13.7855746963368	14.1631354688513	12.9313895054808	13.8055325076707	14.1425172231199	14.3019496850912	13.774297641341	13.8611783988926	14.3813667829832	14.0209201730093	14.2985341489216	13.6596948317832	14.0806878855519	14.0073860610741	14.5374219722765	13.4317135841949	14.357345315376	13.4936870189756	13.5367050760099	13.8666510165768	13.8755979728673	13.8423382362931	14.1681272129059	13.8757155662955	ACADS
11.3828511718555	11.0236000184533	11.215420101573	11.6399835325293	11.1966859644443	11.5894610015039	11.7042051323009	11.3248742617464	8.74957068222571	12.0881251703404	11.7630208861695	11.1833456400844	11.738371404552	11.2795409221998	11.9352899267186	11.5907540195362	11.6710374412306	11.3557878566019	10.0420974320627	11.965958270718	12.642776535444	11.2398962042109	11.6817456140305	11.669481712754	11.4285033802861	8.99906535911023	11.4365143388912	9.24922491195934	8.26273288377371	11.7387025140816	11.6082751767487	12.6800287412934	11.3699759390503	11.8811152293254	11.6751424565741	11.8226203961878	9.92547931334106	11.9708742487169	11.2329526297263	11.7055722919622	11.8469019677584	11.0039543244653	11.5843933323835	12.0854707125408	11.8625025014929	ACADSB
16.4886331119536	16.3139241592479	16.47706106094	16.2546327730785	16.4478529532429	16.5319236191978	14.7884265814285	16.4710981646993	16.0810406571913	16.472268842058	16.0569647996999	16.7952258418317	16.0564521895866	16.7638169351836	15.713735546216	16.1817458183931	16.4869329958875	16.6188543519811	16.0670291791101	16.7563197591561	16.4309096702934	16.718894148667	16.5810377479055	16.0193923167883	16.5336052627467	16.0572295697451	17.0894690101733	15.7776845856033	16.4738115929908	16.238978908753	16.7598100506938	16.1111967297399	16.2863411341857	16.1045566145321	16.582487016662	16.9926258683588	15.3864613776085	17.1745994212388	16.9071427497969	16.4293567820492	16.5619446727289	15.9635780754937	16.9730391075225	16.0797048014961	16.489906000962	ACADVL
15.6553537223715	15.547454530493	15.2802692018864	14.5881204278611	15.4457858497074	15.6339579493385	15.0464166675825	14.5625219439136	15.4103062710475	14.9797727873361	15.71839591059	14.7938543266099	15.3933931895842	14.2195327339774	15.91640136501	15.2144260175279	15.4046256466722	14.9208715130889	15.35283559846	15.0142575782348	15.1448544839556	14.6629232506933	15.4076871712663	14.9465654392165	15.4939938883564	14.8462553506186	14.9693733334882	15.3965632637809	15.1529037678238	15.5743215222386	14.7923719112703	15.5841484247213	14.9281035537406	15.7323355053518	15.1973880424269	15.2690655460689	14.6600771727044	14.9580359034282	13.929708497172	14.8533920513547	13.9383378862796	15.200896369288	14.4871539041115	14.9853373896403	14.8609123810543	ACAT1
12.6417993164123	12.7363004099404	12.6306057548009	12.6136251920762	12.5655502367378	12.5714574362355	12.7223867088877	12.5544804156784	12.9362593713977	12.8751137007516	12.8351148070749	12.180773984083	12.6513018743364	12.7562694562093	12.6948657855965	12.6837453240723	12.1907782897282	12.5485000776808	12.2480767618342	12.4050945128959	13.1206347373224	12.0006847137262	12.5688334086981	13.0647350756693	12.5559101170814	12.6429933561306	12.3704639631612	13.0322515300305	12.4054325791893	12.646448929937	12.5789616635856	12.489151421431	12.2337640769535	12.7607136034491	12.8297185439747	12.4883486670287	12.1315793578182	12.0786870098804	12.2018789823003	12.3308570871183	12.2175619514005	12.7235654524314	12.1540577848717	13.0458118808339	12.018794860703	ACLY
14.552212820313	15.1124205089057	14.4855686723785	14.8900209399203	14.5739718578765	15.428942788927	13.9336883603025	15.2136677864394	14.554454886531	15.4310127335526	14.3043731207241	15.7738163262218	14.6319340502731	15.6540457764246	14.474035336934	15.3801989232428	14.3838276388063	15.5091351728223	14.2145788656777	15.4312997427177	13.8872913068425	15.3019597045509	15.2614430883078	14.7986169715819	15.1373204910488	14.4294839085028	15.5364035255967	14.094232648056	15.0911807980646	14.4555394279926	15.3138251489244	14.68011045725	15.3536750522744	14.0169366003895	15.0967475629185	15.5626184021409	13.2308803728679	15.5484499837772	15.3231806785003	14.4002345975019	15.2183953111723	13.4976612161185	15.1449471446535	14.608056330462	15.0198841287437	ACO1
18.8235051039659	19.1269188706927	19.2248825791966	18.2930791759222	19.377107288192	19.2288531149613	18.5226131230684	18.5445158234398	19.1234224463832	18.6450915562258	19.3191570591142	18.9046779784896	19.2252110121118	19.0080694692794	19.0828022836559	18.5062464101302	19.1198579213959	18.8556095342284	18.9936343916123	19.0246348896477	18.7873263300014	18.8831894832699	19.0037847683715	18.2542531646999	18.8491844172271	19.0423693249086	19.1131153853109	19.1799605980423	19.0114221425523	19.2408360650796	18.6139546759672	19.3235709465119	18.9533437151945	19.1045102381801	18.889757985718	19.0997521464469	18.3083364876505	18.6082932986332	18.7670261233645	18.9112347621788	19.0464531142679	18.7030228198581	18.8153243432019	18.4974074618461	18.9707230860723	ACO2
13.5638219030641	13.2194705453259	12.7296368366683	12.667958154256	12.6277305963745	12.7651586969406	11.6398438025195	13.1674053201261	12.4495187509882	12.8031194380107	13.5093647278527	14.1252795888119	12.4091001455434	13.4154214024192	12.2186835361171	13.065318785026	12.3607814607649	13.2430286302103	12.0687543475862	12.3029062224709	12.5092308666218	14.0061606636251	13.0052262881972	11.9026846303414	12.9508323387595	13.3317088567354	13.7827886830354	12.2451996784616	12.0452608783972	12.9115633602839	13.4407573940005	12.9129166892074	13.3310437245847	12.1753952982943	12.4702350160068	13.5313320899829	12.4318482259877	14.5479142144329	12.1902203526788	12.6788988212896	13.8850831051947	11.9612205323401	14.2256956515859	12.6171023625182	13.6922244841098	ACOT13
12.5256131391188	12.1980126087462	11.9368536665888	11.7803411920547	11.6692106552503	12.1458011907923	11.9073375494236	12.8735298473231	12.1552146879614	12.1310016077069	12.6071775443516	12.730320957658	12.0360399169988	12.3330243693043	12.2881513403819	12.2155978856067	11.7709683227857	12.2319549661064	12.0328196157393	12.0919083924531	11.5198841215531	12.4408201395507	12.0957604715956	11.7831269199614	11.6790211875475	11.7852997270093	12.3192989226004	11.6575097990162	11.9562124607712	12.1421350836129	12.2755848191156	12.257348648798	12.1752130622853	13.0051384193789	12.2323213521481	12.4446603158285	11.9491902158908	12.5147421225446	12.4112690812841	12.4837184705882	11.9699976537826	11.1537907399782	12.606461979269	12.9266543936083	12.2749971898649	ACOT9
13.4083572848306	12.9869551909008	13.0387542954585	12.2930608798801	13.8708976552006	13.1282312290114	15.0672547200718	12.1001321543478	14.2130898931091	13.4538257298308	14.5159564820552	13.0654596487922	14.2013696103445	13.2722617186854	13.544018543174	13.0577747400278	13.9027447269087	13.1050877724746	14.0551090582577	11.7209448104117	14.0413661729983	12.5876893998515	12.6797859283459	9.91852629181768	12.5964070666935	14.5542957999977	12.9009450953275	14.3882640851353	14.1184821380983	13.8504569344636	12.8526129315442	13.5221676030812	12.8131931025952	14.3186526335261	13.6124370592872	13.3700207761651	14.3507350574036	12.7491117696375	11.9821413973014	13.561005736181	12.708182503948	15.0191892271653	12.6643570853673	14.0218051996282	13.2573928886032	ACP1
13.3693693649846	13.243832293501	13.6417182828121	13.1906175578411	13.668795022525	13.146275785508	13.3243533313506	13.1940382962476	13.6311048314792	12.7888741362341	13.7924099137495	13.2168803215248	13.6435273338881	12.9538688820654	13.5929404518028	13.0603440100786	13.6087178112078	13.5338753278243	13.3749648781325	13.1350671226827	13.3984775738007	13.1110279211225	13.3649617145171	13.3940809686978	13.3043114955798	13.2552279068209	12.9217085368951	13.8173697439181	13.3094256734347	13.9512135246275	12.7228877914808	13.6181619583221	13.2923228871037	13.8092991488552	13.5401324584774	13.2211290666008	13.0630706560085	13.2470015683361	12.9853494965131	13.6803609397781	13.4480185598629	13.8710419952718	13.0597597106272	13.501833646016	13.213386069273	ACSF2
12.3724302457996	12.2577539914499	12.1134650320567	12.3526362685053	12.3586927170997	12.5850484080447	9.23881573424629	12.5648968330869	11.7745758618285	12.337141763461	12.4208927304126	12.5918113126905	11.8614826765099	12.6206195570845	12.1000962023089	12.2375610775244	11.9361355168295	12.1007661055507	12.4095157495996	13.086086381572	12.0752192837009	13.1630060494876	12.2479894920226	12.7312208093817	12.7278598467351	12.5091478563766	12.6249839472889	12.4504664530563	12.5835731111771	12.392346226884	12.4880679415867	12.7448118990999	12.2517342655385	12.5406599736634	12.6928785712757	12.7712071749166	12.5111990888816	13.1507981247778	12.9163317319277	12.8827462535524	12.128125592457	11.8767285692417	12.8103266661855	12.8925622109515	13.0201659091572	ACSL1
12.080408389656	12.1092873778271	12.8118419058648	12.2946476612982	12.6481075909951	12.4049024485888	8.39117028664425	12.7414893165835	12.5158786897426	11.3804787249115	13.2258300983154	13.4855580749901	11.9367809959756	12.2357691348373	12.7698248514021	13.041292706614	12.8995268835617	12.6305481981043	12.9234378054851	13.4472772998932	11.5853177778426	12.7350549318649	12.9839013829074	8.37927414586274	12.8633526969567	12.2470318126966	12.3071897191797	12.0890801332643	12.0535861481113	12.3783448442562	11.6899556788729	13.4335430116535	13.1708920807281	13.4158209647094	12.5991508401434	12.0862826153363	11.8442675415192	12.3112897997804	12.8268834308677	11.7947528027494	12.4377487042814	12.6444854745853	12.3198721799888	12.5487279281791	13.2421102950316	ACSM5
16.5285943796851	16.6183819220437	16.1019366435703	16.3364427626884	16.5789383979392	17.0039725676986	15.3070788325379	15.6943783072	15.8187717231133	16.5172905423392	16.3839807621538	17.1981611146808	16.1692946883663	16.9252138843635	16.5077564350226	16.9364903741922	16.2522927024655	17.078473615698	16.2489990293904	17.1549590598017	15.9422178488354	16.3828650593943	16.7272044458149	16.0905339657514	16.3254498420774	16.5226983609658	17.4550182194973	16.0302878927289	16.9941554315513	16.4891358529286	16.6439620972235	16.0011093418064	16.3241157566611	16.3130980488364	16.4322428276947	16.6594672888758	15.6677050584756	17.0642255084126	16.9113607686213	15.9641992201321	16.6119810606948	16.0051884464501	16.3823527203653	16.5426877706158	16.6557178291044	ACSS1
13.6675105255352	13.5361145695262	13.2968654542715	12.8652230607639	13.4474486555067	13.2482611736338	12.8532525956086	13.3528395705339	13.0495696803244	13.1944520173528	13.6901894517092	13.2050457628976	13.6073004105825	13.4402479995329	13.530239434001	12.7387455463725	13.1210248676513	13.1505864888908	13.4129327284405	13.2813934286606	13.5801874810874	12.9675344164503	13.1272912363909	12.9223371787651	13.28564792161	12.9880916221336	13.1494304268738	13.3850172282427	13.1014877541536	13.6917764628888	12.8585640748556	13.7701538289956	13.3350371702021	13.4105354593669	13.2112984334741	13.1492315012642	13.0659835586519	13.1179425516491	12.8444115767776	13.5340973813312	12.9828158115174	13.9637582346704	13.2735991887861	13.841753191207	13.3546692669026	ACSS3
12.042995309531	11.8624457318691	13.056977874757	12.2037042387815	12.4028165863733	9.73702347601127	13.977366019534	12.3000531269883	14.3243645047826	10.32931365554	13.863623275947	12.0447176486164	13.635740347852	11.3511502317552	13.8182821434012	10.9612635730297	12.9978692660361	12.4268543628077	13.7739959982517	13.5968449010826	13.3754493154952	12.6894633230085	11.3510802108218	12.6396823592891	12.5926240042153	12.3143339849075	10.277916770667	14.7853060831182	11.9950719141496	13.0061869860666	12.3575067889495	13.2339815819603	12.9284972534796	13.4991119888555	11.3811170256851	11.8900873217051	14.2741215985153	12.1588556942033	12.6067581629511	11.6132738032278	13.3991180958503	14.0063506614729	12.9877926451163	11.7557795607235	14.0915041802749	ACTA1
11.3479296900544	10.9251739477087	11.7951539035772	11.841585185989	11.3716315508425	11.3462175728772	13.516888254893	10.5337822605591	13.5109873015669	11.1103241980667	12.7129063555168	10.6304989337232	12.0268806448946	11.0222772173628	12.2690231783079	10.6212888258547	12.0808685328984	11.7891692202441	13.1061989497029	11.5648958812729	13.0411849580905	11.4993610197674	11.4595845236767	6.92709859182512	11.307478733191	12.8424963905246	11.6447455608487	13.1811775591955	12.2692772594215	12.3065730865374	11.7083731965437	12.0736515695876	11.9193829804183	12.003436216353	11.1577928170616	11.4219913753959	12.8848050917981	11.0429737645388	11.9908996511955	13.5331066193785	11.8264569258812	13.232706952903	11.8763787815448	13.9374797598413	11.2157234168377	ACTB
15.7838585225733	15.2051718630599	16.1961141667937	16.1592987130942	15.7414764369781	14.3604983466055	17.5139611827267	15.3240272877566	16.200642239743	14.5005478698368	16.1278039207355	9.23614368908661	16.0242809047365	15.5958028621369	16.5488490028713	14.7189355228361	15.606154837631	15.5196452093841	17.2847748586796	7.00228988932352	17.6368342453452	15.1785878342513	15.5775969528454	9.69075778273643	8.54246881651852	16.6198888183573	15.419692489449	16.7742218764718	7.73618084951215	15.5964282219826	8.18567692727027	15.5295884910251	14.3671600689208	16.2270946894433	6.61402344785967	15.0616897270601	17.4291373350666	14.9771588763769	16.1796398185894	15.6961097201314	16.3156609367908	16.7721434985984	15.6226388604954	15.0229850351243	15.7915924616237	ACTBL2
12.0506522376187	11.6295356237483	11.5589247296032	11.636289777655	11.6121158438611	11.0097490961906	13.3594867946496	11.5188223627552	11.9343429381625	11.9446507977583	12.1602570911317	11.8166104056845	11.8152962727918	11.088421441249	12.1989384141779	11.4088845174893	12.0313547455323	11.5350367539426	12.4028818850689	11.4529501682285	13.3001241096478	10.9679007979756	11.4011045935983	14.2836033548258	11.1471289826644	12.6303658075987	11.4292897284925	12.4768686523043	11.1790964671701	12.0266971979598	11.7381850462037	11.4748813946595	10.6433970792947	12.5715277986082	10.6578554396451	11.093664769956	13.2168245497745	10.8755851424792	11.5880885096772	12.3939576210459	11.0379600353858	13.164374842357	11.2165698072759	11.8457898242676	11.1963237370992	ACTN1
12.4012555971737	13.0560954803667	12.0936398327666	12.9303585485781	12.2315216532337	13.0635412800152	13.1542326283976	12.7112403697621	12.4996532672917	11.9439395209159	12.6278002998277	13.879802040436	11.9414875399233	12.6342107507186	13.2339438603318	11.8884091740758	13.8169635427932	11.8514635132035	13.0782597099277	16.8870061333198	12.85547540962	13.7395417360435	12.8553924213855	12.7826097295024	12.5500858382698	12.6795599627202	12.0576946892349	13.5688728807335	12.8306792220296	12.3583069112477	11.9428750067479	14.2097904659166	13.3338629418811	13.8564544061872	12.0702118363798	12.5001107316572	12.8143873802208	12.4204659833202	12.4952583878433	11.9024639341658	11.6027155123787	13.0147786960335	12.5500261385606	11.825309301671	12.7819911838672	ACTN2
11.8922971361218	12.7181358142658	11.880009655268	12.5066525167183	11.9062428593297	11.9397851449546	12.5707521875994	13.0539242722279	11.3526064128309	11.9509192341237	12.7928476358456	12.9953406775925	11.4339927809373	12.5360020910036	12.1931365360927	12.0663390575283	12.3507694982435	12.8336847458772	12.463293136529	13.0114286537421	12.3187363082274	12.3582061863495	12.2734515137497	12.5443742720841	12.3083240656454	12.5400316906357	12.2396962458039	12.4831808784032	11.9391024814279	12.7175697326059	12.4710552570948	12.8858482726576	12.3464241696419	12.8260343798814	11.9232219355753	12.0112541145931	12.3543862254852	11.7765282887682	12.5746892257886	12.9305690299725	12.6277834239277	12.5527617191771	11.9665961193875	12.4418601609741	12.2307943645112	ACTN4
11.8759301818361	12.161139578719	11.6084384867664	12.2802496135734	11.7772120360647	12.3033236843932	12.975578417717	11.7856707447051	12.309094963843	12.2465664468234	12.0703321088642	11.8992259621305	12.3409856030484	11.6256207885789	11.6812245821527	12.1248711441843	12.0403212497188	11.6885940884461	12.0572567847188	12.411929246292	12.7671330366413	11.784853958213	12.5416038586116	12.8165623437577	12.2054440485405	11.6915340767177	12.3470343761948	12.859610796803	12.4857829355361	12.352252221148	12.10230804676	11.9536819752836	12.5707979227269	12.7377740421028	11.7586182661487	12.1625059470898	12.895098716171	11.9704478230881	12.0167425034396	12.5699261763735	11.7457548963455	12.3538982981578	11.6329715630063	11.8571020924441	11.5020760830429	ACTR2
