protein2	protein1	combined_score	GENENAME1	logFC1	P.Value1	adj.P.Val1	Direction1	GENENAME2	logFC2	P.Value2	adj.P.Val2	Direction2
ENSECAP00000010311	ENSECAP00000034536	691	NDUFA10	0.521977890880431	0.000510841495173919	0.0242343205310507	up	COX6A1	1.71261963235762	4.02458853602515e-05	0.00530351333747315	up
ENSECAP00000010311	ENSECAP00000054014	999	COX5A	0.646328602566523	0.000573257397422802	0.0256559725789979	up	COX6A1	1.71261963235762	4.02458853602515e-05	0.00530351333747315	up
ENSECAP00000012495	ENSECAP00000007371	641	RYR2	-0.776442536640163	0.00123261799119623	0.0378284022044557	down	NPPA	1.76327289100013	0.000638777200752446	0.0275487185488146	up
ENSECAP00000014727	ENSECAP00000000315	999	NDUFS7	0.685857918928406	0.000951213388456519	0.0332734598516948	up	NDUFS4	0.747717798708694	0.00138564534142169	0.0400214861352546	up
ENSECAP00000014727	ENSECAP00000000436	999	NDUFB5	0.461685586636138	0.00177607255228618	0.0462949900442068	up	NDUFS4	0.747717798708694	0.00138564534142169	0.0400214861352546	up
ENSECAP00000014727	ENSECAP00000010311	720	COX6A1	1.71261963235762	4.02458853602515e-05	0.00530351333747315	up	NDUFS4	0.747717798708694	0.00138564534142169	0.0400214861352546	up
ENSECAP00000014727	ENSECAP00000019918	999	NDUFA6	0.659127529119086	0.000248931555995594	0.0158935297249303	up	NDUFS4	0.747717798708694	0.00138564534142169	0.0400214861352546	up
ENSECAP00000014727	ENSECAP00000023106	978	MT-CO2	0.711784958822932	0.00010243822390614	0.0080994489035121	up	NDUFS4	0.747717798708694	0.00138564534142169	0.0400214861352546	up
ENSECAP00000014727	ENSECAP00000034536	998	NDUFA10	0.521977890880431	0.000510841495173919	0.0242343205310507	up	NDUFS4	0.747717798708694	0.00138564534142169	0.0400214861352546	up
ENSECAP00000014727	ENSECAP00000054014	997	COX5A	0.646328602566523	0.000573257397422802	0.0256559725789979	up	NDUFS4	0.747717798708694	0.00138564534142169	0.0400214861352546	up
ENSECAP00000014815	ENSECAP00000026437	933	ACSS1	0.834625320623477	3.96175106740592e-05	0.00530351333747315	up	ACACB	-1.32464020495866	0.0016283778318948	0.0446753242068226	down
ENSECAP00000015004	ENSECAP00000020750	696	RNF123	-1.18457066039545	0.00204295308484442	0.0496434529085357	down	USP11	-1.504153867971	0.00190569434210212	0.0478108770648657	down
ENSECAP00000015090	ENSECAP00000054504	943	ADSS1	-0.787400780230076	9.01630642057509e-05	0.00763809958200147	down	HPRT1	-0.632244169002664	5.35375154678998e-05	0.00598838708423147	down
ENSECAP00000015090	ENSECAP00000055085	900	PDE1C	-1.05518990584743	0.000191391494145155	0.0129708749746374	down	HPRT1	-0.632244169002664	5.35375154678998e-05	0.00598838708423147	down
ENSECAP00000015825	ENSECAP00000007371	673	RYR2	-0.776442536640163	0.00123261799119623	0.0378284022044557	down	FKBP3	-0.428456868820874	0.000331085128340121	0.0191544859615309	down
ENSECAP00000017457	ENSECAP00000044115	614	PDLIM5	-0.79564162531622	0.00030411986677505	0.0184967262561646	down	PDLIM2	-0.873437354271292	0.00113079463481351	0.0358523421063774	down
ENSECAP00000017556	ENSECAP00000022362	866	COL3A1	1.39533088305759	0.00124393565427805	0.0378284022044557	up	FBN1	0.793676732506949	0.00172542555329366	0.0459854990158715	up
ENSECAP00000017959	ENSECAP00000010228	706	CRYAB	0.695497741883738	2.71119112823115e-05	0.00459353239726021	up	HSPB1	0.549241457758672	0.00144481924399952	0.0407989434138912	up
ENSECAP00000019918	ENSECAP00000000315	999	NDUFS7	0.685857918928406	0.000951213388456519	0.0332734598516948	up	NDUFA6	0.659127529119086	0.000248931555995594	0.0158935297249303	up
ENSECAP00000019918	ENSECAP00000000436	999	NDUFB5	0.461685586636138	0.00177607255228618	0.0462949900442068	up	NDUFA6	0.659127529119086	0.000248931555995594	0.0158935297249303	up
ENSECAP00000019918	ENSECAP00000010311	845	COX6A1	1.71261963235762	4.02458853602515e-05	0.00530351333747315	up	NDUFA6	0.659127529119086	0.000248931555995594	0.0158935297249303	up
ENSECAP00000019918	ENSECAP00000014727	999	NDUFS4	0.747717798708694	0.00138564534142169	0.0400214861352546	up	NDUFA6	0.659127529119086	0.000248931555995594	0.0158935297249303	up
ENSECAP00000019918	ENSECAP00000023106	974	MT-CO2	0.711784958822932	0.00010243822390614	0.0080994489035121	up	NDUFA6	0.659127529119086	0.000248931555995594	0.0158935297249303	up
ENSECAP00000019918	ENSECAP00000034536	997	NDUFA10	0.521977890880431	0.000510841495173919	0.0242343205310507	up	NDUFA6	0.659127529119086	0.000248931555995594	0.0158935297249303	up
ENSECAP00000019918	ENSECAP00000054014	997	COX5A	0.646328602566523	0.000573257397422802	0.0256559725789979	up	NDUFA6	0.659127529119086	0.000248931555995594	0.0158935297249303	up
ENSECAP00000020750	ENSECAP00000015004	696	USP11	-1.504153867971	0.00190569434210212	0.0478108770648657	down	RNF123	-1.18457066039545	0.00204295308484442	0.0496434529085357	down
ENSECAP00000022362	ENSECAP00000003528	757	SERPINH1	1.70716975709273	8.88191332610865e-05	0.00763809958200147	up	COL3A1	1.39533088305759	0.00124393565427805	0.0378284022044557	up
ENSECAP00000022362	ENSECAP00000017556	866	FBN1	0.793676732506949	0.00172542555329366	0.0459854990158715	up	COL3A1	1.39533088305759	0.00124393565427805	0.0378284022044557	up
ENSECAP00000023106	ENSECAP00000000315	990	NDUFS7	0.685857918928406	0.000951213388456519	0.0332734598516948	up	MT-CO2	0.711784958822932	0.00010243822390614	0.0080994489035121	up
ENSECAP00000023106	ENSECAP00000000436	973	NDUFB5	0.461685586636138	0.00177607255228618	0.0462949900442068	up	MT-CO2	0.711784958822932	0.00010243822390614	0.0080994489035121	up
ENSECAP00000023106	ENSECAP00000010311	984	COX6A1	1.71261963235762	4.02458853602515e-05	0.00530351333747315	up	MT-CO2	0.711784958822932	0.00010243822390614	0.0080994489035121	up
ENSECAP00000023106	ENSECAP00000014727	978	NDUFS4	0.747717798708694	0.00138564534142169	0.0400214861352546	up	MT-CO2	0.711784958822932	0.00010243822390614	0.0080994489035121	up
ENSECAP00000023106	ENSECAP00000019918	974	NDUFA6	0.659127529119086	0.000248931555995594	0.0158935297249303	up	MT-CO2	0.711784958822932	0.00010243822390614	0.0080994489035121	up
ENSECAP00000023106	ENSECAP00000034536	981	NDUFA10	0.521977890880431	0.000510841495173919	0.0242343205310507	up	MT-CO2	0.711784958822932	0.00010243822390614	0.0080994489035121	up
ENSECAP00000023106	ENSECAP00000054014	999	COX5A	0.646328602566523	0.000573257397422802	0.0256559725789979	up	MT-CO2	0.711784958822932	0.00010243822390614	0.0080994489035121	up
ENSECAP00000023635	ENSECAP00000005189	951	TKT	0.496819059959455	0.000840603595736201	0.0316493925251789	up	PFKM	-0.522498373900856	9.96104841063131e-05	0.0080994489035121	down
ENSECAP00000023635	ENSECAP00000028595	844	PFKP	0.735254020194569	0.000312025832497209	0.0185031318670845	up	PFKM	-0.522498373900856	9.96104841063131e-05	0.0080994489035121	down
ENSECAP00000023635	ENSECAP00000036395	990	ALDOA	-0.602574344683532	0.000110712222292955	0.00847127068641577	down	PFKM	-0.522498373900856	9.96104841063131e-05	0.0080994489035121	down
ENSECAP00000026219	ENSECAP00000026437	939	ACSS1	0.834625320623477	3.96175106740592e-05	0.00530351333747315	up	ACADS	0.468156988386212	0.00202245885703124	0.0496434529085357	up
ENSECAP00000026437	ENSECAP00000014815	933	ACACB	-1.32464020495866	0.0016283778318948	0.0446753242068226	down	ACSS1	0.834625320623477	3.96175106740592e-05	0.00530351333747315	up
ENSECAP00000026437	ENSECAP00000026219	939	ACADS	0.468156988386212	0.00202245885703124	0.0496434529085357	up	ACSS1	0.834625320623477	3.96175106740592e-05	0.00530351333747315	up
ENSECAP00000028595	ENSECAP00000005189	601	TKT	0.496819059959455	0.000840603595736201	0.0316493925251789	up	PFKP	0.735254020194569	0.000312025832497209	0.0185031318670845	up
ENSECAP00000028595	ENSECAP00000023635	844	PFKM	-0.522498373900856	9.96104841063131e-05	0.0080994489035121	down	PFKP	0.735254020194569	0.000312025832497209	0.0185031318670845	up
ENSECAP00000028595	ENSECAP00000036395	824	ALDOA	-0.602574344683532	0.000110712222292955	0.00847127068641577	down	PFKP	0.735254020194569	0.000312025832497209	0.0185031318670845	up
ENSECAP00000034536	ENSECAP00000000315	999	NDUFS7	0.685857918928406	0.000951213388456519	0.0332734598516948	up	NDUFA10	0.521977890880431	0.000510841495173919	0.0242343205310507	up
ENSECAP00000034536	ENSECAP00000000436	999	NDUFB5	0.461685586636138	0.00177607255228618	0.0462949900442068	up	NDUFA10	0.521977890880431	0.000510841495173919	0.0242343205310507	up
ENSECAP00000034536	ENSECAP00000010311	691	COX6A1	1.71261963235762	4.02458853602515e-05	0.00530351333747315	up	NDUFA10	0.521977890880431	0.000510841495173919	0.0242343205310507	up
ENSECAP00000034536	ENSECAP00000014727	998	NDUFS4	0.747717798708694	0.00138564534142169	0.0400214861352546	up	NDUFA10	0.521977890880431	0.000510841495173919	0.0242343205310507	up
ENSECAP00000034536	ENSECAP00000019918	997	NDUFA6	0.659127529119086	0.000248931555995594	0.0158935297249303	up	NDUFA10	0.521977890880431	0.000510841495173919	0.0242343205310507	up
ENSECAP00000034536	ENSECAP00000023106	981	MT-CO2	0.711784958822932	0.00010243822390614	0.0080994489035121	up	NDUFA10	0.521977890880431	0.000510841495173919	0.0242343205310507	up
ENSECAP00000034536	ENSECAP00000054014	993	COX5A	0.646328602566523	0.000573257397422802	0.0256559725789979	up	NDUFA10	0.521977890880431	0.000510841495173919	0.0242343205310507	up
ENSECAP00000035034	ENSECAP00000036667	611	MYOM2	-0.948305708723437	7.17690974606251e-06	0.00184796509368939	down	CMYA5	-0.68983697913777	0.000532654974638282	0.0242972615354232	down
ENSECAP00000036395	ENSECAP00000005189	965	TKT	0.496819059959455	0.000840603595736201	0.0316493925251789	up	ALDOA	-0.602574344683532	0.000110712222292955	0.00847127068641577	down
ENSECAP00000036395	ENSECAP00000023635	990	PFKM	-0.522498373900856	9.96104841063131e-05	0.0080994489035121	down	ALDOA	-0.602574344683532	0.000110712222292955	0.00847127068641577	down
ENSECAP00000036395	ENSECAP00000028595	824	PFKP	0.735254020194569	0.000312025832497209	0.0185031318670845	up	ALDOA	-0.602574344683532	0.000110712222292955	0.00847127068641577	down
ENSECAP00000036667	ENSECAP00000035034	611	CMYA5	-0.68983697913777	0.000532654974638282	0.0242972615354232	down	MYOM2	-0.948305708723437	7.17690974606251e-06	0.00184796509368939	down
ENSECAP00000043244	ENSECAP00000000315	885	NDUFS7	0.685857918928406	0.000951213388456519	0.0332734598516948	up	MAMDC4	-0.5562816487306	0.000863624753968144	0.0320080924439443	down
ENSECAP00000044115	ENSECAP00000017457	614	PDLIM2	-0.873437354271292	0.00113079463481351	0.0358523421063774	down	PDLIM5	-0.79564162531622	0.00030411986677505	0.0184967262561646	down
ENSECAP00000046522	ENSECAP00000051054	804	AP2S1	0.766527593188668	0.000835711391475701	0.0316493925251789	up	CLTB	1.40578492563585	0.000149943794882758	0.0107777782261182	up
ENSECAP00000051054	ENSECAP00000046522	804	CLTB	1.40578492563585	0.000149943794882758	0.0107777782261182	up	AP2S1	0.766527593188668	0.000835711391475701	0.0316493925251789	up
ENSECAP00000054014	ENSECAP00000000315	994	NDUFS7	0.685857918928406	0.000951213388456519	0.0332734598516948	up	COX5A	0.646328602566523	0.000573257397422802	0.0256559725789979	up
ENSECAP00000054014	ENSECAP00000000436	998	NDUFB5	0.461685586636138	0.00177607255228618	0.0462949900442068	up	COX5A	0.646328602566523	0.000573257397422802	0.0256559725789979	up
ENSECAP00000054014	ENSECAP00000010311	999	COX6A1	1.71261963235762	4.02458853602515e-05	0.00530351333747315	up	COX5A	0.646328602566523	0.000573257397422802	0.0256559725789979	up
ENSECAP00000054014	ENSECAP00000014727	997	NDUFS4	0.747717798708694	0.00138564534142169	0.0400214861352546	up	COX5A	0.646328602566523	0.000573257397422802	0.0256559725789979	up
ENSECAP00000054014	ENSECAP00000019918	997	NDUFA6	0.659127529119086	0.000248931555995594	0.0158935297249303	up	COX5A	0.646328602566523	0.000573257397422802	0.0256559725789979	up
ENSECAP00000054014	ENSECAP00000023106	999	MT-CO2	0.711784958822932	0.00010243822390614	0.0080994489035121	up	COX5A	0.646328602566523	0.000573257397422802	0.0256559725789979	up
ENSECAP00000054014	ENSECAP00000034536	993	NDUFA10	0.521977890880431	0.000510841495173919	0.0242343205310507	up	COX5A	0.646328602566523	0.000573257397422802	0.0256559725789979	up
ENSECAP00000054504	ENSECAP00000015090	943	HPRT1	-0.632244169002664	5.35375154678998e-05	0.00598838708423147	down	ADSS1	-0.787400780230076	9.01630642057509e-05	0.00763809958200147	down
ENSECAP00000055085	ENSECAP00000015090	900	HPRT1	-0.632244169002664	5.35375154678998e-05	0.00598838708423147	down	PDE1C	-1.05518990584743	0.000191391494145155	0.0129708749746374	down
