protein2	protein1	combined_score	GENENAME1	logFC1	P.Value1	adj.P.Val1	Direction1	GENENAME2	logFC2	P.Value2	adj.P.Val2	Direction2
ENSECAP00000015242	ENSECAP00000030994	998	NDUFS3	0.347573649222835	0.00110584599195051	0.0437177782151104	up	NDUFB7	0.389735214399374	0.00127954187177164	0.0488847102771836	up
ENSECAP00000015242	ENSECAP00000054014	996	COX5A	0.52947735501576	0.000863744961094515	0.0372509645039307	up	NDUFB7	0.389735214399374	0.00127954187177164	0.0488847102771836	up
ENSECAP00000017959	ENSECAP00000010228	706	CRYAB	0.49083212108207	0.000475822932611299	0.0262477208407907	up	HSPB1	0.509858205170671	1.13265505403074e-05	0.00298517532017878	up
ENSECAP00000019918	ENSECAP00000010311	845	COX6A1	1.20211693749959	2.15785028773946e-05	0.00426535073543167	up	NDUFA6	0.501016175191605	6.85884318185812e-05	0.0077472266796988	up
ENSECAP00000019918	ENSECAP00000015242	999	NDUFB7	0.389735214399374	0.00127954187177164	0.0488847102771836	up	NDUFA6	0.501016175191605	6.85884318185812e-05	0.0077472266796988	up
ENSECAP00000019918	ENSECAP00000023106	974	MT-CO2	0.567851436553883	0.000216614524616758	0.0155699894663924	up	NDUFA6	0.501016175191605	6.85884318185812e-05	0.0077472266796988	up
ENSECAP00000019918	ENSECAP00000030994	999	NDUFS3	0.347573649222835	0.00110584599195051	0.0437177782151104	up	NDUFA6	0.501016175191605	6.85884318185812e-05	0.0077472266796988	up
ENSECAP00000019918	ENSECAP00000054014	997	COX5A	0.52947735501576	0.000863744961094515	0.0372509645039307	up	NDUFA6	0.501016175191605	6.85884318185812e-05	0.0077472266796988	up
ENSECAP00000020068	ENSECAP00000020709	845	GYG1	0.537532831433524	0.000445974239058126	0.0251869260725208	up	PYGB	0.449516936315135	0.000175253989286844	0.0145261539944388	up
ENSECAP00000020709	ENSECAP00000020068	845	PYGB	0.449516936315135	0.000175253989286844	0.0145261539944388	up	GYG1	0.537532831433524	0.000445974239058126	0.0251869260725208	up
ENSECAP00000023106	ENSECAP00000010311	984	COX6A1	1.20211693749959	2.15785028773946e-05	0.00426535073543167	up	MT-CO2	0.567851436553883	0.000216614524616758	0.0155699894663924	up
ENSECAP00000023106	ENSECAP00000015242	974	NDUFB7	0.389735214399374	0.00127954187177164	0.0488847102771836	up	MT-CO2	0.567851436553883	0.000216614524616758	0.0155699894663924	up
ENSECAP00000023106	ENSECAP00000019918	974	NDUFA6	0.501016175191605	6.85884318185812e-05	0.0077472266796988	up	MT-CO2	0.567851436553883	0.000216614524616758	0.0155699894663924	up
ENSECAP00000023106	ENSECAP00000030994	991	NDUFS3	0.347573649222835	0.00110584599195051	0.0437177782151104	up	MT-CO2	0.567851436553883	0.000216614524616758	0.0155699894663924	up
ENSECAP00000023106	ENSECAP00000054014	999	COX5A	0.52947735501576	0.000863744961094515	0.0372509645039307	up	MT-CO2	0.567851436553883	0.000216614524616758	0.0155699894663924	up
ENSECAP00000026437	ENSECAP00000014815	933	ACACB	-1.04468175773943	0.000403837060615852	0.0233634514092878	down	ACSS1	0.700846534456042	1.40366564033523e-06	0.000665898979775035	up
ENSECAP00000030994	ENSECAP00000010311	731	COX6A1	1.20211693749959	2.15785028773946e-05	0.00426535073543167	up	NDUFS3	0.347573649222835	0.00110584599195051	0.0437177782151104	up
ENSECAP00000030994	ENSECAP00000015242	998	NDUFB7	0.389735214399374	0.00127954187177164	0.0488847102771836	up	NDUFS3	0.347573649222835	0.00110584599195051	0.0437177782151104	up
ENSECAP00000030994	ENSECAP00000019918	999	NDUFA6	0.501016175191605	6.85884318185812e-05	0.0077472266796988	up	NDUFS3	0.347573649222835	0.00110584599195051	0.0437177782151104	up
ENSECAP00000030994	ENSECAP00000023106	991	MT-CO2	0.567851436553883	0.000216614524616758	0.0155699894663924	up	NDUFS3	0.347573649222835	0.00110584599195051	0.0437177782151104	up
ENSECAP00000030994	ENSECAP00000054014	983	COX5A	0.52947735501576	0.000863744961094515	0.0372509645039307	up	NDUFS3	0.347573649222835	0.00110584599195051	0.0437177782151104	up
ENSECAP00000054014	ENSECAP00000010311	999	COX6A1	1.20211693749959	2.15785028773946e-05	0.00426535073543167	up	COX5A	0.52947735501576	0.000863744961094515	0.0372509645039307	up
ENSECAP00000054014	ENSECAP00000015242	996	NDUFB7	0.389735214399374	0.00127954187177164	0.0488847102771836	up	COX5A	0.52947735501576	0.000863744961094515	0.0372509645039307	up
ENSECAP00000054014	ENSECAP00000019918	997	NDUFA6	0.501016175191605	6.85884318185812e-05	0.0077472266796988	up	COX5A	0.52947735501576	0.000863744961094515	0.0372509645039307	up
ENSECAP00000054014	ENSECAP00000023106	999	MT-CO2	0.567851436553883	0.000216614524616758	0.0155699894663924	up	COX5A	0.52947735501576	0.000863744961094515	0.0372509645039307	up
ENSECAP00000054014	ENSECAP00000030994	983	NDUFS3	0.347573649222835	0.00110584599195051	0.0437177782151104	up	COX5A	0.52947735501576	0.000863744961094515	0.0372509645039307	up
