protein2	protein1	combined_score	GENENAME1	logFC1	P.Value1	adj.P.Val1	Direction1	GENENAME2	logFC2	P.Value2	adj.P.Val2	Direction2
ENSECAP00000001815	ENSECAP00000049711	894	PDP1	-0.369079355348608	0.0322873844568834	0.371775125882172	down	DLD	0.301274455482893	0.0230249211503513	0.318001303265782	up
ENSECAP00000002593	ENSECAP00000026083	831	YWHAZ	-0.415128117115056	0.014972898364109	0.265042648654228	down	MAPT	-0.371476278098675	0.0118068047843124	0.241428801279216	down
ENSECAP00000002606	ENSECAP00000020068	807	PYGB	0.475692736411814	0.0219747190349804	0.31782947287179	up	PHKG2	1.14144604530397	0.0192793451681437	0.306916823750583	up
ENSECAP00000002606	ENSECAP00000039657	907	PRKACB	-0.684931558540725	0.0196013370537133	0.307909744976211	down	PHKG2	1.14144604530397	0.0192793451681437	0.306916823750583	up
ENSECAP00000003188	ENSECAP00000047435	644	FLNC	0.504841684560976	0.00636530449565063	0.177526865128758	up	XIRP1	0.741677504248578	0.000145142420907279	0.0280276281209509	up
ENSECAP00000003989	ENSECAP00000031853	926	AKR1B1	-0.405312090927909	0.00525012318659992	0.170593043816644	down	QDPR	-0.289327158496423	0.0307999600138137	0.362319278592283	down
ENSECAP00000004256	ENSECAP00000006395	743	CHMP4B	0.56493255540675	0.0374933097227307	0.401787239771573	up	TSG101	-1.5671485790165	0.00607142505259602	0.173511087045274	down
ENSECAP00000004256	ENSECAP00000017433	670	ANXA11	-0.422151707801945	0.0470442792425954	0.438598856982796	down	TSG101	-1.5671485790165	0.00607142505259602	0.173511087045274	down
ENSECAP00000004256	ENSECAP00000018627	679	PDCD6	-0.90451104940776	0.0223230967244825	0.318001303265782	down	TSG101	-1.5671485790165	0.00607142505259602	0.173511087045274	down
ENSECAP00000004256	ENSECAP00000023062	903	VPS25	-0.982459298473663	0.00098238945161043	0.0706822400656763	down	TSG101	-1.5671485790165	0.00607142505259602	0.173511087045274	down
ENSECAP00000004256	ENSECAP00000037843	838	VPS4A	-1.67233875296706	0.0468802130892029	0.438598856982796	down	TSG101	-1.5671485790165	0.00607142505259602	0.173511087045274	down
ENSECAP00000004256	ENSECAP00000041499	898	LDHB	0.43890763188076	0.0106065429338585	0.224631427134933	up	TSG101	-1.5671485790165	0.00607142505259602	0.173511087045274	down
ENSECAP00000004256	ENSECAP00000042060	906	LDHA	0.339379710220891	0.0443757031487243	0.431390032249074	up	TSG101	-1.5671485790165	0.00607142505259602	0.173511087045274	down
ENSECAP00000004256	ENSECAP00000042277	655	ANXA6	-0.408498538823363	0.00739442569388613	0.199044591922722	down	TSG101	-1.5671485790165	0.00607142505259602	0.173511087045274	down
ENSECAP00000004256	ENSECAP00000050480	670	ANXA7	-0.479331014891319	0.0376040334018925	0.401787239771573	down	TSG101	-1.5671485790165	0.00607142505259602	0.173511087045274	down
ENSECAP00000004398	ENSECAP00000017787	911	COQ8A	-0.816454473722938	0.000872469060399332	0.0667579552021683	down	COQ5	-0.323686320206355	0.0170896339319234	0.286068918746626	down
ENSECAP00000004398	ENSECAP00000019486	995	COQ7	-0.633802466016976	0.0460737075779038	0.438598856982796	down	COQ5	-0.323686320206355	0.0170896339319234	0.286068918746626	down
ENSECAP00000004398	ENSECAP00000036870	979	COQ9	-0.46682242521864	0.00601951112075227	0.173511087045274	down	COQ5	-0.323686320206355	0.0170896339319234	0.286068918746626	down
ENSECAP00000004851	ENSECAP00000000315	970	NDUFS7	0.721557248041388	0.01352283184066	0.254572675603536	up	ACAD9	0.294851280360314	0.0470248451535475	0.438598856982796	up
ENSECAP00000006049	ENSECAP00000000315	997	NDUFS7	0.721557248041388	0.01352283184066	0.254572675603536	up	COX5B	0.542272046624499	0.0255789036893131	0.335210826248899	up
ENSECAP00000006049	ENSECAP00000014727	993	NDUFS4	0.699052560563122	0.0302728782860562	0.362028961729282	up	COX5B	0.542272046624499	0.0255789036893131	0.335210826248899	up
ENSECAP00000006049	ENSECAP00000015863	982	NDUFB9	0.594853732775082	0.00628419158686168	0.177453600524237	up	COX5B	0.542272046624499	0.0255789036893131	0.335210826248899	up
ENSECAP00000006049	ENSECAP00000023106	999	MT-CO2	0.679606923193915	0.00926990205585401	0.209411501680816	up	COX5B	0.542272046624499	0.0255789036893131	0.335210826248899	up
ENSECAP00000006049	ENSECAP00000034536	989	NDUFA10	0.511160613416766	0.0305252075657067	0.362028961729282	up	COX5B	0.542272046624499	0.0255789036893131	0.335210826248899	up
ENSECAP00000006049	ENSECAP00000054014	999	COX5A	0.737983639610993	0.00554916046619142	0.173192218760606	up	COX5B	0.542272046624499	0.0255789036893131	0.335210826248899	up
ENSECAP00000006395	ENSECAP00000004256	743	TSG101	-1.5671485790165	0.00607142505259602	0.173511087045274	down	CHMP4B	0.56493255540675	0.0374933097227307	0.401787239771573	up
ENSECAP00000006395	ENSECAP00000023062	853	VPS25	-0.982459298473663	0.00098238945161043	0.0706822400656763	down	CHMP4B	0.56493255540675	0.0374933097227307	0.401787239771573	up
ENSECAP00000006395	ENSECAP00000037843	797	VPS4A	-1.67233875296706	0.0468802130892029	0.438598856982796	down	CHMP4B	0.56493255540675	0.0374933097227307	0.401787239771573	up
ENSECAP00000006637	ENSECAP00000009810	907	NT5C3A	-0.91371327477673	0.00754922525550476	0.199044591922722	down	ADA	0.38955605349163	0.00262331955906086	0.129635708210257	up
ENSECAP00000006637	ENSECAP00000014096	602	ENTPD1	1.00714613448108	0.0407195787047601	0.412512410650774	up	ADA	0.38955605349163	0.00262331955906086	0.129635708210257	up
ENSECAP00000006802	ENSECAP00000017959	757	HSPB1	0.54578740723322	0.00604864390147322	0.173511087045274	up	EIF4G1	-1.05760458114817	0.0122201888286296	0.241657203861112	down
ENSECAP00000006802	ENSECAP00000033559	979	EIF4A2	-0.625543493139618	0.0337833573223329	0.383416859179778	down	EIF4G1	-1.05760458114817	0.0122201888286296	0.241657203861112	down
ENSECAP00000006802	ENSECAP00000041021	607	HSPA2	0.227667078610114	0.0480827893397355	0.438598856982796	up	EIF4G1	-1.05760458114817	0.0122201888286296	0.241657203861112	down
ENSECAP00000006853	ENSECAP00000039657	915	PRKACB	-0.684931558540725	0.0196013370537133	0.307909744976211	down	MYLK3	-1.16895957169904	0.0046014339511814	0.160508843120622	down
ENSECAP00000006887	ENSECAP00000013027	704	TOMM70	0.548461249238808	0.0286779641654788	0.356147282725213	up	HSP90AB1	-0.515969597789726	0.0154060227820756	0.270689526215432	down
ENSECAP00000006887	ENSECAP00000017959	664	HSPB1	0.54578740723322	0.00604864390147322	0.173511087045274	up	HSP90AB1	-0.515969597789726	0.0154060227820756	0.270689526215432	down
ENSECAP00000006887	ENSECAP00000022808	614	DYNC1H1	-0.529047930978948	0.0389921515865435	0.403660152974542	down	HSP90AB1	-0.515969597789726	0.0154060227820756	0.270689526215432	down
ENSECAP00000006887	ENSECAP00000025926	904	HSP90AA1	-0.487301352143867	0.0277343058949079	0.351795580656265	down	HSP90AB1	-0.515969597789726	0.0154060227820756	0.270689526215432	down
ENSECAP00000006887	ENSECAP00000033932	958	AKT1	-0.743985245793311	0.0411497155806699	0.412512410650774	down	HSP90AB1	-0.515969597789726	0.0154060227820756	0.270689526215432	down
ENSECAP00000006887	ENSECAP00000040404	745	DNAJB4	0.58381163922915	0.000281169136989989	0.035944337845945	up	HSP90AB1	-0.515969597789726	0.0154060227820756	0.270689526215432	down
ENSECAP00000006887	ENSECAP00000041021	794	HSPA2	0.227667078610114	0.0480827893397355	0.438598856982796	up	HSP90AB1	-0.515969597789726	0.0154060227820756	0.270689526215432	down
ENSECAP00000007038	ENSECAP00000009651	797	TCAP	-0.603353751263339	0.01713645422753	0.286068918746626	down	ANKRD2	1.52551656652044	0.00118666821468359	0.0767213547355656	up
ENSECAP00000007132	ENSECAP00000044529	631	WDR1	0.295084158669626	0.0215744910185258	0.316152196269183	up	ACTR2	0.395201994766493	0.003286959939487	0.144013327003694	up
ENSECAP00000007132	ENSECAP00000051365	998	ARPC1B	0.343520304432166	0.0466157445125344	0.438598856982796	up	ACTR2	0.395201994766493	0.003286959939487	0.144013327003694	up
ENSECAP00000007312	ENSECAP00000014454	725	NID1	0.385747280667931	0.00477304364363311	0.163257556424735	up	LAMB1	0.573764452393307	0.00409093185896837	0.151908794043738	up
ENSECAP00000007312	ENSECAP00000016800	898	LAMA4	0.548962799117307	0.000206391880337392	0.0287977376564879	up	LAMB1	0.573764452393307	0.00409093185896837	0.151908794043738	up
ENSECAP00000007312	ENSECAP00000021019	991	LAMC1	0.417780810390662	0.012225490920461	0.241657203861112	up	LAMB1	0.573764452393307	0.00409093185896837	0.151908794043738	up
ENSECAP00000007649	ENSECAP00000013533	790	TTR	-0.933529345966581	0.0135058245093037	0.254572675603536	down	APOA1	-0.649822468140389	0.0130290574771235	0.251259547445015	down
ENSECAP00000007649	ENSECAP00000014242	680	HPX	-0.464762887390092	0.048578414826349	0.438598856982796	down	APOA1	-0.649822468140389	0.0130290574771235	0.251259547445015	down
ENSECAP00000009338	ENSECAP00000014096	906	ENTPD1	1.00714613448108	0.0407195787047601	0.412512410650774	up	NUDT2	-0.38893445007863	0.00592270004295864	0.173511087045274	down
ENSECAP00000009338	ENSECAP00000015499	938	CTPS2	0.683360538830407	0.0104092899510767	0.222439961837424	up	NUDT2	-0.38893445007863	0.00592270004295864	0.173511087045274	down
ENSECAP00000009338	ENSECAP00000018758	902	GUCY1B1	-1.38250018144219	0.0113593513263593	0.234298968227168	down	NUDT2	-0.38893445007863	0.00592270004295864	0.173511087045274	down
ENSECAP00000009338	ENSECAP00000044997	662	NUDT3	-0.473240739584024	0.0191191711261086	0.306916823750583	down	NUDT2	-0.38893445007863	0.00592270004295864	0.173511087045274	down
ENSECAP00000009651	ENSECAP00000007038	797	ANKRD2	1.52551656652044	0.00118666821468359	0.0767213547355656	up	TCAP	-0.603353751263339	0.01713645422753	0.286068918746626	down
ENSECAP00000009651	ENSECAP00000012977	766	MYPN	0.620326475339951	0.000398987150412136	0.0417436661393865	up	TCAP	-0.603353751263339	0.01713645422753	0.286068918746626	down
ENSECAP00000009651	ENSECAP00000046499	796	DES	0.912372056621014	0.0040987195694769	0.151908794043738	up	TCAP	-0.603353751263339	0.01713645422753	0.286068918746626	down
ENSECAP00000009651	ENSECAP00000049644	726	MYH7	1.45960069118825	0.0207238133927098	0.311639094029243	up	TCAP	-0.603353751263339	0.01713645422753	0.286068918746626	down
ENSECAP00000009810	ENSECAP00000006637	907	ADA	0.38955605349163	0.00262331955906086	0.129635708210257	up	NT5C3A	-0.91371327477673	0.00754922525550476	0.199044591922722	down
ENSECAP00000009810	ENSECAP00000014096	900	ENTPD1	1.00714613448108	0.0407195787047601	0.412512410650774	up	NT5C3A	-0.91371327477673	0.00754922525550476	0.199044591922722	down
ENSECAP00000009810	ENSECAP00000015090	900	HPRT1	-0.393669547744182	0.00576140009957797	0.173511087045274	down	NT5C3A	-0.91371327477673	0.00754922525550476	0.199044591922722	down
ENSECAP00000009810	ENSECAP00000045708	661	AK4	-0.571057935503194	0.0217254671129329	0.316152196269183	down	NT5C3A	-0.91371327477673	0.00754922525550476	0.199044591922722	down
ENSECAP00000009810	ENSECAP00000054504	900	ADSS1	-0.619767152748366	0.000287918389153859	0.035944337845945	down	NT5C3A	-0.91371327477673	0.00754922525550476	0.199044591922722	down
ENSECAP00000009810	ENSECAP00000055085	698	PDE1C	-0.82956980441536	0.00786850761638582	0.204690846840275	down	NT5C3A	-0.91371327477673	0.00754922525550476	0.199044591922722	down
ENSECAP00000009823	ENSECAP00000013327	667	ACO1	0.292181080257478	0.00829225352131134	0.207368759418332	up	SOD2	-0.506437111222642	0.00423543658251438	0.154560854980371	down
ENSECAP00000009823	ENSECAP00000016137	814	MRPL47	1.49116656690848	0.000127179473644664	0.0274245192259222	up	SOD2	-0.506437111222642	0.00423543658251438	0.154560854980371	down
ENSECAP00000009823	ENSECAP00000044358	708	MRPL15	1.36926249423226	0.00241410283620281	0.123547581025672	up	SOD2	-0.506437111222642	0.00423543658251438	0.154560854980371	down
ENSECAP00000010228	ENSECAP00000017959	706	HSPB1	0.54578740723322	0.00604864390147322	0.173511087045274	up	CRYAB	0.547965024186892	0.00164792333115262	0.0977218535373505	up
ENSECAP00000010228	ENSECAP00000025926	651	HSP90AA1	-0.487301352143867	0.0277343058949079	0.351795580656265	down	CRYAB	0.547965024186892	0.00164792333115262	0.0977218535373505	up
ENSECAP00000010228	ENSECAP00000047435	602	FLNC	0.504841684560976	0.00636530449565063	0.177526865128758	up	CRYAB	0.547965024186892	0.00164792333115262	0.0977218535373505	up
ENSECAP00000010237	ENSECAP00000012578	858	MRPL39	0.545369663166751	0.0269775838995521	0.344036715106116	up	MRPL18	1.22918000957868	0.00849117291911116	0.207639816125069	up
ENSECAP00000010237	ENSECAP00000016137	865	MRPL47	1.49116656690848	0.000127179473644664	0.0274245192259222	up	MRPL18	1.22918000957868	0.00849117291911116	0.207639816125069	up
ENSECAP00000010237	ENSECAP00000022085	626	PEBP1	-0.419954691735484	0.0147072092027753	0.26428409264381	down	MRPL18	1.22918000957868	0.00849117291911116	0.207639816125069	up
ENSECAP00000010237	ENSECAP00000026424	831	MRPL37	0.878652056445272	0.0225017966150877	0.318001303265782	up	MRPL18	1.22918000957868	0.00849117291911116	0.207639816125069	up
ENSECAP00000010237	ENSECAP00000044358	880	MRPL15	1.36926249423226	0.00241410283620281	0.123547581025672	up	MRPL18	1.22918000957868	0.00849117291911116	0.207639816125069	up
ENSECAP00000010949	ENSECAP00000019998	725	RACK1	0.283563086393381	0.0251866019518815	0.331903443499239	up	ETF1	-1.10525414578765	0.0374728057275212	0.401787239771573	down
ENSECAP00000010949	ENSECAP00000045443	823	EPRS1	-0.284662908921212	0.0299478449567689	0.360590295621603	down	ETF1	-1.10525414578765	0.0374728057275212	0.401787239771573	down
ENSECAP00000011207	ENSECAP00000044363	831	PRDX4	0.322768686428168	0.0247415484612738	0.329701982865964	up	TXN	-0.27820116387718	0.04570083861716	0.437106408064127	down
ENSECAP00000011959	ENSECAP00000049644	780	MYH7	1.45960069118825	0.0207238133927098	0.311639094029243	up	NPPB	2.41509771425044	0.000369080151586634	0.041688481883976	up
ENSECAP00000012228	ENSECAP00000013844	604	CSE1L	-1.39826977045316	0.0371719186484351	0.401787239771573	down	KPNB1	-0.586217927495675	0.0293463336479617	0.359264115159033	down
ENSECAP00000012228	ENSECAP00000014130	836	IPO7	-1.27814753821021	0.0263584152288419	0.340231631090733	down	KPNB1	-0.586217927495675	0.0293463336479617	0.359264115159033	down
ENSECAP00000012261	ENSECAP00000022808	800	DYNC1H1	-0.529047930978948	0.0389921515865435	0.403660152974542	down	TUBA4A	-0.401100751835946	0.0179478962970822	0.293602827701235	down
ENSECAP00000012312	ENSECAP00000022808	962	DYNC1H1	-0.529047930978948	0.0389921515865435	0.403660152974542	down	PAFAH1B1	-0.390133702958599	0.0043670113387504	0.154605237246507	down
ENSECAP00000012428	ENSECAP00000037776	655	HUWE1	-1.22572301035609	0.0263923356326707	0.340231631090733	down	UBA1	-0.255113509693214	0.0160098201458722	0.277191922525612	down
ENSECAP00000012578	ENSECAP00000010237	858	MRPL18	1.22918000957868	0.00849117291911116	0.207639816125069	up	MRPL39	0.545369663166751	0.0269775838995521	0.344036715106116	up
ENSECAP00000012578	ENSECAP00000016137	900	MRPL47	1.49116656690848	0.000127179473644664	0.0274245192259222	up	MRPL39	0.545369663166751	0.0269775838995521	0.344036715106116	up
ENSECAP00000012578	ENSECAP00000022904	636	EIF5B	-0.713663599106279	0.0498018095006419	0.440572402160653	down	MRPL39	0.545369663166751	0.0269775838995521	0.344036715106116	up
ENSECAP00000012578	ENSECAP00000026424	808	MRPL37	0.878652056445272	0.0225017966150877	0.318001303265782	up	MRPL39	0.545369663166751	0.0269775838995521	0.344036715106116	up
ENSECAP00000012578	ENSECAP00000044358	887	MRPL15	1.36926249423226	0.00241410283620281	0.123547581025672	up	MRPL39	0.545369663166751	0.0269775838995521	0.344036715106116	up
ENSECAP00000012578	ENSECAP00000045443	721	EPRS1	-0.284662908921212	0.0299478449567689	0.360590295621603	down	MRPL39	0.545369663166751	0.0269775838995521	0.344036715106116	up
ENSECAP00000012977	ENSECAP00000009651	766	TCAP	-0.603353751263339	0.01713645422753	0.286068918746626	down	MYPN	0.620326475339951	0.000398987150412136	0.0417436661393865	up
ENSECAP00000012977	ENSECAP00000013427	746	KLHL41	0.451239407938249	0.0225588479998309	0.318001303265782	up	MYPN	0.620326475339951	0.000398987150412136	0.0417436661393865	up
ENSECAP00000012977	ENSECAP00000047435	602	FLNC	0.504841684560976	0.00636530449565063	0.177526865128758	up	MYPN	0.620326475339951	0.000398987150412136	0.0417436661393865	up
ENSECAP00000013027	ENSECAP00000006887	704	HSP90AB1	-0.515969597789726	0.0154060227820756	0.270689526215432	down	TOMM70	0.548461249238808	0.0286779641654788	0.356147282725213	up
ENSECAP00000013027	ENSECAP00000025926	760	HSP90AA1	-0.487301352143867	0.0277343058949079	0.351795580656265	down	TOMM70	0.548461249238808	0.0286779641654788	0.356147282725213	up
ENSECAP00000013027	ENSECAP00000037781	687	TRAP1	-0.505394823743253	0.00182085680509725	0.105343227846114	down	TOMM70	0.548461249238808	0.0286779641654788	0.356147282725213	up
ENSECAP00000013327	ENSECAP00000009823	667	SOD2	-0.506437111222642	0.00423543658251438	0.154560854980371	down	ACO1	0.292181080257478	0.00829225352131134	0.207368759418332	up
ENSECAP00000013427	ENSECAP00000012977	746	MYPN	0.620326475339951	0.000398987150412136	0.0417436661393865	up	KLHL41	0.451239407938249	0.0225588479998309	0.318001303265782	up
ENSECAP00000013533	ENSECAP00000007649	790	APOA1	-0.649822468140389	0.0130290574771235	0.251259547445015	down	TTR	-0.933529345966581	0.0135058245093037	0.254572675603536	down
ENSECAP00000013844	ENSECAP00000012228	604	KPNB1	-0.586217927495675	0.0293463336479617	0.359264115159033	down	CSE1L	-1.39826977045316	0.0371719186484351	0.401787239771573	down
ENSECAP00000013867	ENSECAP00000036395	912	ALDOA	-0.39398835582333	0.0169746272135111	0.286068918746626	down	TKFC	-0.683567743281234	0.000483616242871178	0.0424865825218679	down
ENSECAP00000013867	ENSECAP00000039216	849	GPD1	0.457558294508158	0.00405911695688939	0.151908794043738	up	TKFC	-0.683567743281234	0.000483616242871178	0.0424865825218679	down
ENSECAP00000014096	ENSECAP00000006637	602	ADA	0.38955605349163	0.00262331955906086	0.129635708210257	up	ENTPD1	1.00714613448108	0.0407195787047601	0.412512410650774	up
ENSECAP00000014096	ENSECAP00000009338	906	NUDT2	-0.38893445007863	0.00592270004295864	0.173511087045274	down	ENTPD1	1.00714613448108	0.0407195787047601	0.412512410650774	up
ENSECAP00000014096	ENSECAP00000009810	900	NT5C3A	-0.91371327477673	0.00754922525550476	0.199044591922722	down	ENTPD1	1.00714613448108	0.0407195787047601	0.412512410650774	up
ENSECAP00000014096	ENSECAP00000015090	900	HPRT1	-0.393669547744182	0.00576140009957797	0.173511087045274	down	ENTPD1	1.00714613448108	0.0407195787047601	0.412512410650774	up
ENSECAP00000014096	ENSECAP00000015499	921	CTPS2	0.683360538830407	0.0104092899510767	0.222439961837424	up	ENTPD1	1.00714613448108	0.0407195787047601	0.412512410650774	up
ENSECAP00000014096	ENSECAP00000018758	904	GUCY1B1	-1.38250018144219	0.0113593513263593	0.234298968227168	down	ENTPD1	1.00714613448108	0.0407195787047601	0.412512410650774	up
ENSECAP00000014096	ENSECAP00000045708	918	AK4	-0.571057935503194	0.0217254671129329	0.316152196269183	down	ENTPD1	1.00714613448108	0.0407195787047601	0.412512410650774	up
ENSECAP00000014096	ENSECAP00000054504	905	ADSS1	-0.619767152748366	0.000287918389153859	0.035944337845945	down	ENTPD1	1.00714613448108	0.0407195787047601	0.412512410650774	up
ENSECAP00000014096	ENSECAP00000055085	909	PDE1C	-0.82956980441536	0.00786850761638582	0.204690846840275	down	ENTPD1	1.00714613448108	0.0407195787047601	0.412512410650774	up
ENSECAP00000014127	ENSECAP00000052047	918	PCYT2	0.282456081705614	0.041140633380715	0.412512410650774	up	PHOSPHO1	-0.974142870636106	3.35273383425244e-06	0.0039763423274234	down
ENSECAP00000014130	ENSECAP00000012228	836	KPNB1	-0.586217927495675	0.0293463336479617	0.359264115159033	down	IPO7	-1.27814753821021	0.0263584152288419	0.340231631090733	down
ENSECAP00000014130	ENSECAP00000045443	619	EPRS1	-0.284662908921212	0.0299478449567689	0.360590295621603	down	IPO7	-1.27814753821021	0.0263584152288419	0.340231631090733	down
ENSECAP00000014225	ENSECAP00000019881	651	PDXK	0.295595791038492	0.0206137402198519	0.311639094029243	up	CPOX	0.380629575579224	0.0385748497683141	0.403660152974542	up
ENSECAP00000014242	ENSECAP00000007649	680	APOA1	-0.649822468140389	0.0130290574771235	0.251259547445015	down	HPX	-0.464762887390092	0.048578414826349	0.438598856982796	down
ENSECAP00000014454	ENSECAP00000007312	725	LAMB1	0.573764452393307	0.00409093185896837	0.151908794043738	up	NID1	0.385747280667931	0.00477304364363311	0.163257556424735	up
ENSECAP00000014454	ENSECAP00000016800	758	LAMA4	0.548962799117307	0.000206391880337392	0.0287977376564879	up	NID1	0.385747280667931	0.00477304364363311	0.163257556424735	up
ENSECAP00000014454	ENSECAP00000021019	956	LAMC1	0.417780810390662	0.012225490920461	0.241657203861112	up	NID1	0.385747280667931	0.00477304364363311	0.163257556424735	up
ENSECAP00000014727	ENSECAP00000000315	999	NDUFS7	0.721557248041388	0.01352283184066	0.254572675603536	up	NDUFS4	0.699052560563122	0.0302728782860562	0.362028961729282	up
ENSECAP00000014727	ENSECAP00000006049	993	COX5B	0.542272046624499	0.0255789036893131	0.335210826248899	up	NDUFS4	0.699052560563122	0.0302728782860562	0.362028961729282	up
ENSECAP00000014727	ENSECAP00000015863	999	NDUFB9	0.594853732775082	0.00628419158686168	0.177453600524237	up	NDUFS4	0.699052560563122	0.0302728782860562	0.362028961729282	up
ENSECAP00000014727	ENSECAP00000023106	978	MT-CO2	0.679606923193915	0.00926990205585401	0.209411501680816	up	NDUFS4	0.699052560563122	0.0302728782860562	0.362028961729282	up
ENSECAP00000014727	ENSECAP00000034536	998	NDUFA10	0.511160613416766	0.0305252075657067	0.362028961729282	up	NDUFS4	0.699052560563122	0.0302728782860562	0.362028961729282	up
ENSECAP00000014727	ENSECAP00000039657	666	PRKACB	-0.684931558540725	0.0196013370537133	0.307909744976211	down	NDUFS4	0.699052560563122	0.0302728782860562	0.362028961729282	up
ENSECAP00000014727	ENSECAP00000054014	997	COX5A	0.737983639610993	0.00554916046619142	0.173192218760606	up	NDUFS4	0.699052560563122	0.0302728782860562	0.362028961729282	up
ENSECAP00000014815	ENSECAP00000026437	933	ACSS1	0.804572619845851	9.1991334778844e-05	0.0218203446095418	up	ACACB	-1.83934168171297	0.00398264629833561	0.151908794043738	down
ENSECAP00000015090	ENSECAP00000009810	900	NT5C3A	-0.91371327477673	0.00754922525550476	0.199044591922722	down	HPRT1	-0.393669547744182	0.00576140009957797	0.173511087045274	down
ENSECAP00000015090	ENSECAP00000014096	900	ENTPD1	1.00714613448108	0.0407195787047601	0.412512410650774	up	HPRT1	-0.393669547744182	0.00576140009957797	0.173511087045274	down
ENSECAP00000015090	ENSECAP00000054504	943	ADSS1	-0.619767152748366	0.000287918389153859	0.035944337845945	down	HPRT1	-0.393669547744182	0.00576140009957797	0.173511087045274	down
ENSECAP00000015090	ENSECAP00000055085	900	PDE1C	-0.82956980441536	0.00786850761638582	0.204690846840275	down	HPRT1	-0.393669547744182	0.00576140009957797	0.173511087045274	down
ENSECAP00000015499	ENSECAP00000009338	938	NUDT2	-0.38893445007863	0.00592270004295864	0.173511087045274	down	CTPS2	0.683360538830407	0.0104092899510767	0.222439961837424	up
ENSECAP00000015499	ENSECAP00000014096	921	ENTPD1	1.00714613448108	0.0407195787047601	0.412512410650774	up	CTPS2	0.683360538830407	0.0104092899510767	0.222439961837424	up
ENSECAP00000015499	ENSECAP00000045443	896	EPRS1	-0.284662908921212	0.0299478449567689	0.360590295621603	down	CTPS2	0.683360538830407	0.0104092899510767	0.222439961837424	up
ENSECAP00000015538	ENSECAP00000033932	753	AKT1	-0.743985245793311	0.0411497155806699	0.412512410650774	down	APPL1	-0.927986408373121	0.0107409130645142	0.225464122026794	down
